+0.000000000e+00 +0.000000000e+00 -2.500000000e+00 +0.000000000e+00 -4.489759776e-27 +0.000000000e+00 -2.500000000e+00 +0.000000000e+00 -1.526494442e-27 +0.000000000e+00 
+0.000000000e+00 +5.473814348e-02 -2.499315476e+00 -5.419504110e-27 -4.931294035e-02 +0.000000000e+00 -2.496867807e+00 -5.419504110e-27 +4.011899829e-02 +0.000000000e+00 
+0.000000000e+00 +1.161111927e-01 -2.500092615e+00 -1.725105220e-29 -9.811527048e-02 -4.479921056e-29 -2.489296246e+00 -1.725105220e-29 +8.451683048e-02 -4.479921056e-29 
+0.000000000e+00 +1.845563979e-01 -2.502431394e+00 +1.826447707e-28 -1.447168434e-01 +7.056948230e-30 -2.475873370e+00 +1.826447707e-28 +1.332137773e-01 +7.056948230e-30 
+0.000000000e+00 +2.605178793e-01 -2.506256783e+00 -2.766175455e-27 -1.872732743e-01 -2.730413310e-28 -2.454960592e+00 -2.766175455e-27 +1.861306103e-01 -2.730413310e-28 
+0.000000000e+00 +3.444464211e-01 -2.511257043e+00 +5.196151769e-27 -2.239020035e-01 +2.993505607e-27 -2.424695403e+00 +5.196151769e-27 +2.430625465e-01 +2.993505607e-27 
+0.000000000e+00 +4.367992795e-01 -2.516828629e+00 -1.534686517e-28 -2.528335596e-01 +2.259053160e-26 -2.383007749e+00 -1.534686517e-28 +3.036513292e-01 +2.259053160e-26 
+0.000000000e+00 +5.380400049e-01 -2.522038596e+00 +1.629935196e-27 -2.725866875e-01 -1.498755283e-26 -2.327654018e+00 +1.629935196e-27 +3.673579622e-01 -1.498755283e-26 
+0.000000000e+00 +6.486382751e-01 -2.525616584e+00 +3.097716050e-27 -2.821480705e-01 +6.797249694e-27 -2.256272216e+00 +3.097716050e-27 +4.334400749e-01 +6.797249694e-27 
+0.000000000e+00 +7.690697394e-01 -2.525987718e+00 +6.419247095e-29 -2.811309684e-01 +2.365228317e-27 -2.166460747e+00 +6.419247095e-29 +5.009393711e-01 +2.365228317e-27 
+0.000000000e+00 +8.998158727e-01 -2.521354117e+00 -2.365388918e-27 -2.698842182e-01 -1.942779165e-26 -2.055880919e+00 -2.365388918e-27 +5.686857519e-01 -1.942779165e-26 
+0.000000000e+00 +1.041363837e+00 -2.509826239e+00 +8.687227276e-27 -2.495252938e-01 +2.175369530e-28 -1.922379724e+00 +8.687227276e-27 +6.353250303e-01 +2.175369530e-28 
+0.000000000e+00 +1.194206353e+00 -2.489596204e+00 +8.479724797e-28 -2.218791664e-01 -3.519080656e-27 -1.764124827e+00 +8.479724797e-28 +6.993761291e-01 -3.519080656e-27 
+0.000000000e+00 +1.358841574e+00 -2.459135019e+00 +2.430691086e-28 -1.893180203e-01 -3.011687675e-26 -1.579738429e+00 +2.430691086e-28 +7.593207519e-01 -3.011687675e-26 
+0.000000000e+00 +1.535772976e+00 -2.417386331e+00 -1.017683447e-27 -1.545137884e-01 -4.848412321e-27 -1.368411968e+00 -1.017683447e-27 +8.137233737e-01 -4.848412321e-27 
+0.000000000e+00 +1.725509241e+00 -2.363923603e+00 +1.079971983e-27 -1.201333928e-01 -5.253108868e-27 -1.129980803e+00 +1.079971983e-27 +8.613720263e-01 -5.253108868e-27 
+0.000000000e+00 +1.928564156e+00 -2.299038073e+00 -5.499722720e-27 -8.852222817e-02 +1.384542437e-26 -8.649390468e-01 -5.499722720e-27 +9.014215625e-01 +1.384542437e-26 
+0.000000000e+00 +2.145456513e+00 -2.223733410e+00 -2.216480228e-27 -6.143094935e-02 -7.839295460e-27 -5.743809106e-01 -2.216480228e-27 +9.335128417e-01 -7.839295460e-27 
+0.000000000e+00 +2.376710014e+00 -2.139619629e+00 -2.121393065e-27 -3.983986155e-02 +2.342980865e-28 -2.598668779e-01 -2.121393065e-27 +9.578370067e-01 +2.342980865e-28 
+0.000000000e+00 +2.622853182e+00 -2.048720965e+00 +3.005583283e-27 -2.392069008e-02 +1.197817155e-27 +7.677072835e-02 +3.005583283e-27 +9.751179640e-01 +1.197817155e-27 
+0.000000000e+00 +2.884419270e+00 -1.953234493e+00 -4.001797925e-27 -1.314654509e-02 -3.188257736e-28 +4.336515449e-01 -4.001797925e-27 +9.865016075e-01 -3.188257736e-28 
+0.000000000e+00 +3.161946185e+00 -1.855290681e+00 -5.350156974e-27 -6.522323279e-03 +7.358574883e-27 +8.090580106e-01 -5.350156974e-27 +9.933664211e-01 +7.358574883e-27 
