+0.0000000000e+00 +2.9632653337e-27 +1.6884972996e+00 -1.3571733818e-25 -1.6884972996e+00 +2.0000000000e+00 -2.9632653337e-27 
+5.4738143480e-02 +8.9431938640e-02 +1.5791304625e+00 +2.4476691445e-03 -1.5791304625e+00 +1.9878690456e+00 -8.9431938640e-02 
+1.1611119270e-01 +1.8263210096e-01 +1.4580385718e+00 +1.0796368991e-02 -1.4580385718e+00 +1.9490325538e+00 -1.8263210096e-01 
+1.8455639788e-01 +2.7793062070e-01 +1.3266274830e+00 +2.6558023982e-02 -1.3266274830e+00 +1.8807417447e+00 -2.7793062070e-01 
+2.6051787932e-01 +3.7340388451e-01 +1.1871008439e+00 +5.1296190945e-02 -1.1871008439e+00 +1.7820328296e+00 -3.7340388451e-01 
+3.4444642107e-01 +4.6696454994e-01 +1.0424306950e+00 +8.6561639565e-02 -1.0424306950e+00 +1.6541227283e+00 -4.6696454994e-01 
+4.3679927948e-01 +5.5648488881e-01 +8.9622806250e-01 +1.3382088012e-01 -8.9622806250e-01 +1.5005831652e+00 -5.5648488881e-01 
+5.3804000487e-01 +6.3994464971e-01 +7.5251083349e-01 +1.9438457730e-01 -7.5251083349e-01 +1.3272181909e+00 -6.3994464971e-01 
+6.4863827505e-01 +7.1558814541e-01 +6.1538570909e-01 +2.6934436846e-01 -6.1538570909e-01 +1.1416178875e+00 -7.1558814541e-01 
+7.6906973945e-01 +7.8207033952e-01 +4.8868114654e-01 +3.5952697071e-01 -4.8868114654e-01 +9.5242602035e-01 -7.8207033952e-01 
+8.9981587271e-01 +8.3856997009e-01 +3.7558350369e-01 +4.6547319766e-01 -3.7558350369e-01 +7.6842486498e-01 -8.3856997009e-01 
+1.0413638371e+00 +8.8485032410e-01 +2.7833411663e-01 +5.8744651486e-01 -2.7833411663e-01 +5.9758621466e-01 -8.8485032410e-01 
+1.1942063525e+00 +9.2125529548e-01 +1.9803819734e-01 +7.2547137789e-01 -1.9803819734e-01 +4.4624840500e-01 -9.2125529548e-01 
+1.3588415741e+00 +9.4863877226e-01 +1.3461816277e-01 +8.7939658998e-01 -1.3461816277e-01 +3.1855171283e-01 -9.4863877226e-01 
+1.5357729758e+00 +9.6823716207e-01 +8.6918428555e-02 +1.0489743630e+00 -8.6918428555e-02 +2.1620879918e-01 -9.6823716207e-01 
+1.7255092406e+00 +9.8150541908e-01 +5.2941571580e-02 +1.2339428002e+00 -5.2941571580e-02 +1.3862109572e-01 -9.8150541908e-01 
+1.9285641555e+00 +9.8994379068e-01 +3.0172610687e-02 +1.4340990260e+00 -3.0172610687e-02 +8.3293094168e-02 -9.8994379068e-01 
+2.1454565127e+00 +9.9494379105e-01 +1.5933212773e-02 +1.6493524992e+00 -1.5933212773e-02 +4.6453189613e-02 -9.9494379105e-01 
+2.3767100141e+00 +9.9767686826e-01 +7.7038538728e-03 +1.8797527514e+00 -7.7038538728e-03 +2.3763073585e-02 -9.9767686826e-01 
+2.6228531815e+00 +9.9903865404e-01 +3.3611355948e-03 +2.1254916930e+00 -3.3611355948e-03 +1.0987601257e-02 -9.9903865404e-01 
+2.8844192701e+00 +9.9964815261e-01 +1.2992435416e-03 +2.3868860381e+00 -1.2992435416e-03 +4.5082882359e-03 -9.9964815261e-01 
+3.1619461854e+00 +9.9988874443e-01 +4.3458335945e-04 +2.6643486917e+00 -4.3458335945e-04 +1.6028791458e-03 -9.9988874443e-01 
+3.4559764050e+00 +9.9997054984e-01 +1.2185886051e-04 +2.9583582254e+00 -1.2185886051e-04 +4.7830106773e-04 -9.9997054984e-01 
+3.7670569022e+00 +9.9999376180e-01 +2.7375540904e-05 +3.2694331716e+00 -2.7375540904e-05 +1.1445524013e-04 -9.9999376180e-01 
+4.0957390734e+00 +9.9999901492e-01 +4.5891942660e-06 +3.5981141557e+00 -4.5891942660e-06 +2.0452782234e-05 -9.9999901492e-01 
+4.4425786682e+00 +9.9999989817e-01 +5.0398738497e-07 +3.9449535620e+00 -5.0398738497e-07 +2.3955120123e-06 -9.9999989817e-01 
+4.8081357226e+00 +9.9999999505e-01 +2.6038652226e-08 +4.3105105969e+00 -2.6038652226e-08 +1.3203557588e-07 -9.9999999505e-01 
+5.1929744938e+00 +1.0000000000e+00 -1.6548781126e-10 +4.6953493671e+00 +1.6548781126e-10 -8.9532756721e-10 -1.0000000000e+00 
+5.5976633983e+00 +1.0000000000e+00 +1.0555821408e-11 +5.1000382717e+00 -1.0555821408e-11 +6.0929418297e-11 -1.0000000000e+00 
+6.0227749521e+00 +1.0000000000e+00 -1.2687843238e-12 +5.5251498255e+00 +1.2687843238e-12 -7.8122485983e-12 -1.0000000000e+00 
+6.4688857122e+00 +1.0000000000e+00 +2.2226957651e-13 +5.9712605856e+00 -2.2226957651e-13 +1.4591240569e-12 -1.0000000000e+00 
+6.9365762213e+00 +1.0000000000e+00 -5.0757814017e-14 +6.4389510947e+00 +5.0757814017e-14 -3.5524879156e-13 -1.0000000000e+00 
+7.4264309536e+00 +1.0000000000e+00 +1.4245064151e-14 +6.9288058270e+00 -1.4245064151e-14 +1.0625080006e-13 -1.0000000000e+00 
+7.9390382624e+00 +1.0000000000e+00 -4.7189243256e-15 +7.4414131357e+00 +4.7189243256e-15 -3.7780000722e-14 -1.0000000000e+00 
+8.4749903299e+00 +1.0000000000e+00 +1.7724437535e-15 +7.9773652033e+00 -1.7724437535e-15 +1.5027609543e-14 -1.0000000000e+00 
+9.0348831184e+00 +1.0000000000e+00 -7.4416295564e-16 +8.5372579918e+00 +7.4416295564e-16 -6.3531111402e-15 -1.0000000000e+00 
+9.6193163225e+00 +1.0000000000e+00 +3.4349067058e-16 +9.1216911959e+00 -3.4349067058e-16 +3.1332158257e-15 -1.0000000000e+00 
