+1.0000000000e+00 +1.9968256413e-01 
+9.9226150022e-01 +1.9814450976e-01 
+9.8457342141e-01 +1.9661629644e-01 
+9.6414753514e-01 +1.9255523804e-01 
+9.4393347343e-01 +1.8853508358e-01 
+9.2393689455e-01 +1.8455702387e-01 
+9.0416346683e-01 +1.8062225105e-01 
+8.8461885015e-01 +1.7673195489e-01 
+8.6530867630e-01 +1.7288731871e-01 
+8.4623852778e-01 +1.6908951512e-01 
+8.2741391509e-01 +1.6533970138e-01 
+8.0884025271e-01 +1.6163901456e-01 
+7.9052283371e-01 +1.5798856635e-01 
+7.7246680337e-01 +1.5438943775e-01 
+7.5467713181e-01 +1.5084267350e-01 
+7.3715858604e-01 +1.4734927647e-01 
+7.1991570161e-01 +1.4391020191e-01 
+7.0295275428e-01 +1.4052635169e-01 
+6.8627373190e-01 +1.3719856871e-01 
+6.6988230705e-01 +1.3392763129e-01 
+6.5378181073e-01 +1.3071424794e-01 
+6.3797520756e-01 +1.2755905233e-01 
+6.2246507286e-01 +1.2446259866e-01 
+6.0725357202e-01 +1.2142535755e-01 
+5.9234244255e-01 +1.1844771241e-01 
+5.7773297914e-01 +1.1552995645e-01 
+5.6342602204e-01 +1.1267229035e-01 
+5.4942194892e-01 +1.0987482062e-01 
+5.3572067052e-01 +1.0713755878e-01 
+5.2232163011e-01 +1.0446042124e-01 
+5.0922380675e-01 +1.0184322998e-01 
+4.9642572237e-01 +9.9285713983e-02 
+4.8392545253e-01 +9.6787511473e-02 
+4.7172064062e-01 +9.4348172742e-02 
+4.5980851530e-01 +9.1967163703e-02 
+4.4818591072e-01 +8.9643869996e-02 
+4.3684928941e-01 +8.7377601597e-02 
+4.2579476707e-01 +8.5167597854e-02 
+4.1501813923e-01 +8.3013032863e-02 
+4.0451490906e-01 +8.0913021089e-02 
+3.9428031599e-01 +7.8866623164e-02 
+3.8430936477e-01 +7.6872851748e-02 
+3.7459685455e-01 +7.4930677411e-02 
+3.6513740758e-01 +7.3039034428e-02 
+3.5592549722e-01 +7.1196826449e-02 
+3.4695547506e-01 +6.9402931973e-02 
+3.3822159676e-01 +6.7656209574e-02 
+3.2971804655e-01 +6.5955502857e-02 
+3.2143896016e-01 +6.4299645089e-02 
+3.1337844606e-01 +6.2687463507e-02 
+3.0553060500e-01 +6.1117783260e-02 
+2.9788954774e-01 +5.9589431008e-02 
+2.9044941097e-01 +5.8101238141e-02 
+2.8320437143e-01 +5.6652043647e-02 
+2.7614865832e-01 +5.5240696627e-02 
+2.6927656392e-01 +5.3866058451e-02 
+2.6258245260e-01 +5.2527004597e-02 
+2.5606076825e-01 +5.1222426158e-02 
+2.4970604013e-01 +4.9951231043e-02 
+2.4351288729e-01 +4.8712344889e-02 
+2.3747602165e-01 +4.7504711687e-02 
+2.3159024966e-01 +4.6327294150e-02 
+2.2585047274e-01 +4.5179073810e-02 
+2.2025168647e-01 +4.4059050875e-02 
+2.1478897854e-01 +4.2966243831e-02 
+2.0945752547e-01 +4.1899688810e-02 
+2.0425258808e-01 +4.0858438690e-02 
+1.9916950570e-01 +3.9841561943e-02 
+1.9420368885e-01 +3.8848141194e-02 
+1.8935061044e-01 +3.7877271460e-02 
+1.8460579505e-01 +3.6928058021e-02 
+1.7996480601e-01 +3.5999613838e-02 
+1.7542322958e-01 +3.5091056401e-02 
+1.7097665532e-01 +3.4201503803e-02 
+1.6662065102e-01 +3.3330069738e-02 
+1.6235072987e-01 +3.2475856926e-02 
+1.5816230580e-01 +3.1637948203e-02 
+1.5405063146e-01 +3.0815394105e-02 
+1.5001071043e-01 +3.0007195308e-02 
+1.4603717280e-01 +2.9212277753e-02 
+1.4212410205e-01 +2.8429458010e-02 
+1.3826480326e-01 +2.7657396918e-02 
+1.3445151248e-01 +2.6894541442e-02 
+1.3067506901e-01 +2.6139059128e-02 
+1.2692460876e-01 +2.5388776761e-02 
+1.2318738275e-01 +2.4641144068e-02 
+1.1944884065e-01 +2.3893250449e-02 
+1.1569311204e-01 +2.3141921249e-02 
+1.1190393303e-01 +2.2383903156e-02 
+1.0806590721e-01 +2.1616116455e-02 
+1.0416581992e-01 +2.0835917947e-02 
+1.0019365149e-01 +2.0041303644e-02 
+9.6143025232e-02 +1.9230998384e-02 
+9.2011037754e-02 +1.8404421874e-02 
+8.7797627205e-02 +1.7561562294e-02 
+8.3504733358e-02 +1.6702808270e-02 
+7.9135477750e-02 +1.5828784852e-02 
+7.4693499644e-02 +1.4940220680e-02 
+7.0182490309e-02 +1.4037854810e-02 
+6.5605907659e-02 +1.3122379632e-02 
+6.0966828095e-02 +1.2194411237e-02 
+5.6267890389e-02 +1.1254478186e-02 
+5.1511294940e-02 +1.0303021369e-02 
+4.6698832545e-02 +9.3403997607e-03 
+4.1831926179e-02 +8.3668987814e-03 
+3.6911676100e-02 +7.3827393209e-03 
+3.1938903117e-02 +6.3880863970e-03 
+2.6914187618e-02 +5.3830569648e-03 
+2.1837903533e-02 +4.3677267121e-03 
+1.6710247246e-02 +3.3421358468e-03 
+1.1531261893e-02 +2.3062939576e-03 
+6.3008575961e-03 +1.2601840650e-03 
+1.0188282449e-03 +2.0376598046e-04 
-4.3151346170e-03 -8.6302091399e-04 
