+6.4408645442e-03 +4.2994143073e-03 
+6.1763518069e-03 +4.1226245021e-03 
+5.9232644872e-03 +3.9534898702e-03 
+5.6808212614e-03 +3.7914855728e-03 
+5.4482843460e-03 +3.6361162822e-03 
+5.2249534925e-03 +3.4869121038e-03 
+5.0101626347e-03 +3.3434262834e-03 
+4.8032867248e-03 +3.2052397290e-03 
+4.6037838339e-03 +3.0719890905e-03 
+4.4113453089e-03 +2.9434669948e-03 
+4.2263338317e-03 +2.8199145005e-03 
+4.0508710514e-03 +2.7027471799e-03 
+3.8911446189e-03 +2.5960951320e-03 
+3.7617179949e-03 +2.5096797614e-03 
+3.6932750196e-03 +2.4639836512e-03 
+3.7463892655e-03 +2.4994453418e-03 
+4.0240372484e-03 +2.6848291156e-03 
+4.6035691590e-03 +3.0718448103e-03 
+5.3211628927e-03 +3.5511829236e-03 
+5.7853726891e-03 +3.8613386967e-03 
+5.7805416858e-03 +3.8581106240e-03 
+5.5063051528e-03 +3.6748764395e-03 
+5.1740327824e-03 +3.4528918043e-03 
+4.8569680402e-03 +3.2410944833e-03 
+4.5700498153e-03 +3.0494578957e-03 
+4.3126197099e-03 +2.8775354457e-03 
+4.0807763262e-03 +2.7227159292e-03 
+3.8705224500e-03 +2.5823257123e-03 
+3.6784541782e-03 +2.4540885960e-03 
+3.5018112186e-03 +2.3361590465e-03 
+3.3383794963e-03 +2.2270568898e-03 
+3.1863783309e-03 +2.1255917867e-03 
+3.0443643064e-03 +2.0307989161e-03 
+2.9111559955e-03 +1.9418886224e-03 
+2.7857766068e-03 +1.8582080594e-03 
+2.6674105621e-03 +1.7792121533e-03 
+2.5553705246e-03 +1.7044415557e-03 
+2.4490721867e-03 +1.6335057868e-03 
+2.3480148195e-03 +1.5660702319e-03 
+2.2517661233e-03 +1.5018460136e-03 
+2.1599503137e-03 +1.4405820270e-03 
+2.0722386632e-03 +1.3820586173e-03 
+1.9883419235e-03 +1.3260825146e-03 
+1.9080042020e-03 +1.2724827412e-03 
+1.8309979729e-03 +1.2211072761e-03 
+1.7571199804e-03 +1.1718203177e-03 
+1.6861878508e-03 +1.1245000189e-03 
+1.6180372700e-03 +1.0790366012e-03 
+1.5525196187e-03 +1.0353307738e-03 
+1.4894999772e-03 +9.9329240028e-04 
+1.4288554324e-03 +9.5283936758e-04 
+1.3704736347e-03 +9.1389662110e-04 
+1.3142515599e-03 +8.7639533753e-04 
+1.2600944421e-03 +8.4027221192e-04 
+1.2079148505e-03 +8.0546884058e-04 
+1.1576318861e-03 +7.7193118437e-04 
+1.1091704801e-03 +7.3960909996e-04 
+1.0624607793e-03 +7.0845592891e-04 
+1.0174376040e-03 +6.7842813590e-04 
+9.7403997053e-04 +6.4948498925e-04 
+9.3221066678e-04 +6.2158827769e-04 
+8.9189587582e-04 +5.9470205864e-04 
+8.5304483964e-04 +5.6879243366e-04 
+8.1560955886e-04 +5.4382734781e-04 
+7.7954452347e-04 +5.1977640978e-04 
+7.4480647124e-04 +4.9661073046e-04 
+7.1135417021e-04 +4.7430277767e-04 
+6.7914822302e-04 +4.5282624539e-04 
+6.4815089033e-04 +4.3215593585e-04 
+6.1832593170e-04 +4.1226765321e-04 
+5.8963846205e-04 +3.9313810765e-04 
+5.6205482223e-04 +3.7474482893e-04 
+5.3554246259e-04 +3.5706608862e-04 
+5.1006983831e-04 +3.4008083009e-04 
+4.8560631555e-04 +3.2376860594e-04 
+4.6212208771e-04 +3.0810952194e-04 
+4.3958810093e-04 +2.9308418727e-04 
+4.1797598817e-04 +2.7867367054e-04 
+3.9725801141e-04 +2.6485946106e-04 
+3.7740701125e-04 +2.5162343521e-04 
+3.5839636356e-04 +2.3894782745e-04 
+3.4019994257e-04 +2.2681520562e-04 
+3.2279209006e-04 +2.1520845034e-04 
+3.0614759016e-04 +2.0411073815e-04 
+2.9024164933e-04 +1.9350552807e-04 
+2.7504988111e-04 +1.8337655142e-04 
+2.6054829527e-04 +1.7370780448e-04 
+2.4671329087e-04 +1.6448354383e-04 
+2.3352165287e-04 +1.5568828408e-04 
+2.2095055187e-04 +1.4730679758e-04 
+2.0897754660e-04 +1.3932411607e-04 
+1.9758058868e-04 +1.3172553385e-04 
+1.8673802939e-04 +1.2449661216e-04 
+1.7642862792e-04 +1.1762318472e-04 
+1.6663156081e-04 +1.1109136399e-04 
+1.5732643229e-04 +1.0488754795e-04 
+1.4849328495e-04 +9.8998427282e-05 
+1.4011261076e-04 +9.3410992602e-05 
+1.3216536181e-04 +8.8112541645e-05 
+1.2463296074e-04 +8.3090686182e-05 
+1.1749731056e-04 +7.8333358517e-05 
+1.1074080358e-04 +7.3828817436e-05 
+1.0434632934e-04 +6.9565653476e-05 
+9.8297281418e-05 +6.5532793423e-05 
+9.2577562890e-05 +6.1719503956e-05 
+8.7171590494e-05 +5.8115394386e-05 
+8.2064297313e-05 +5.4710418435e-05 
+7.7241134022e-05 +5.1494875052e-05 
+7.2688068655e-05 +4.8459408240e-05 
+6.8391584922e-05 +4.5595005925e-05 
+6.4338679099e-05 +4.2892997866e-05 
+6.0516855555e-05 +4.0345052662e-05 
+5.6914120966e-05 +3.7943173887e-05 
+5.3518977318e-05 +3.5679695412e-05 
+5.0320413763e-05 +3.3547275968e-05 
+4.7307897443e-05 +3.1538893023e-05 
+4.4471363382e-05 +2.9647836032e-05 
+4.1801203539e-05 +2.7867699133e-05 
+3.9288255140e-05 +2.6192373365e-05 
+3.6923788393e-05 +2.4616038470e-05 
+3.4699493685e-05 +2.3133154351e-05 
+3.2607468361e-05 +2.1738452259e-05 
+3.0640203192e-05 +2.0426925760e-05 
+2.8790568604e-05 +1.9193821559e-05 
+2.7051800776e-05 +1.8034630220e-05 
+2.5417487665e-05 +1.6945076853e-05 
+2.3881555043e-05 +1.5921111800e-05 
+2.2438252610e-05 +1.4958901375e-05 
+2.1082140242e-05 +1.4054818690e-05 
+1.9808074416e-05 +1.3205434613e-05 
+1.8611194886e-05 +1.2407508871e-05 
+1.7486911612e-05 +1.1657981343e-05 
+1.6430892010e-05 +1.0953963559e-05 
+1.5439048534e-05 +1.0292730412e-05 
+1.4507526616e-05 +9.6717121265e-06 
+1.3632692984e-05 +9.0884864634e-06 
+1.2811124376e-05 +8.5407711969e-06 
+1.2039596651e-05 +8.0264168557e-06 
+1.1315074318e-05 +7.5433997384e-06 
+1.0634700466e-05 +7.0898152042e-06 
+9.9957871222e-06 +6.6638712389e-06 
+9.3958060076e-06 +6.2638822970e-06 
+8.8323797120e-06 +5.8882634142e-06 
+8.3032732637e-06 +5.5355245881e-06 
+7.8063860966e-06 +5.2042654225e-06 
+7.3397444015e-06 +4.8931700284e-06 
+6.9014938537e-06 +4.6010021747e-06 
+6.4898927049e-06 +4.3266006829e-06 
+6.1033052268e-06 +4.0688750565e-06 
+5.7401954989e-06 +3.8268013382e-06 
+5.3991215207e-06 +3.5994181857e-06 
+5.0787296425e-06 +3.3858231582e-06 
+4.7777492989e-06 +3.1851692051e-06 
+4.4949880306e-06 +2.9966613477e-06 
+4.2293267857e-06 +2.8195535459e-06 
+3.9797154842e-06 +2.6531457417e-06 
+3.7451688358e-06 +2.4967810709e-06 
+3.5247623970e-06 +2.3498432340e-06 
+3.3176288569e-06 +2.2117540206e-06 
+3.1229545395e-06 +2.0819709773e-06 
+2.9399761117e-06 +1.9599852126e-06 
+2.7679774861e-06 +1.8453193330e-06 
+2.6062869080e-06 +1.7375254998e-06 
+2.4542742166e-06 +1.6361836042e-06 
+2.3113482709e-06 +1.5408995507e-06 
+2.1769545321e-06 +1.4513036454e-06 
+2.0505727917e-06 +1.3670490814e-06 
+1.9317150385e-06 +1.2878105170e-06 
+1.8199234563e-06 +1.2132827403e-06 
+1.7147685441e-06 +1.1431794165e-06 
+1.6158473525e-06 +1.0772319121e-06 
+1.5227818286e-06 +1.0151881911e-06 
+1.4352172638e-06 +9.5681178038e-07 
