+0.000000000e+00 +0.000000000e+00 -2.500000000e+00 +0.000000000e+00 +3.998546562e-27 +0.000000000e+00 -2.500000000e+00 +0.000000000e+00 +3.998546562e-27 +0.000000000e+00 
+0.000000000e+00 +5.473814348e-02 -2.500248330e+00 -1.689897383e-26 -2.619673432e-02 +0.000000000e+00 -2.499524571e+00 -1.689897383e-26 +2.476772173e-04 +0.000000000e+00 
+0.000000000e+00 +1.161111927e-01 -2.502082096e+00 +1.117741746e-27 -5.553650638e-02 -3.029051458e-27 -2.498826671e+00 +1.117741746e-27 +5.199928008e-04 -3.029051458e-27 
+0.000000000e+00 +1.845563979e-01 -2.506063922e+00 +3.486552070e-26 -8.821061962e-02 -1.069089845e-27 -2.497843324e+00 +3.486552070e-26 +8.174763135e-04 -1.069089845e-27 
+0.000000000e+00 +2.605178793e-01 -2.512869114e+00 -1.285838629e-25 -1.244017068e-01 +4.566980996e-26 -2.496498991e+00 -1.285838629e-25 +1.140130526e-03 +4.566980996e-26 
+0.000000000e+00 +3.444464211e-01 -2.523297924e+00 +1.685252342e-25 -1.642752211e-01 +4.573228936e-25 -2.494703428e+00 +1.685252342e-25 +1.487255803e-03 +4.573228936e-25 
+0.000000000e+00 +4.367992795e-01 -2.538286735e+00 -6.002505387e-27 -2.079663333e-01 +1.685385408e-25 -2.492349015e+00 -6.002505387e-27 +1.857274214e-03 +1.685385408e-25 
+0.000000000e+00 +5.380400049e-01 -2.558916790e+00 +1.354130797e-25 -2.555604967e-01 +2.819809090e-25 -2.489307383e+00 +1.354130797e-25 +2.247605646e-03 +2.819809090e-25 
+0.000000000e+00 +6.486382751e-01 -2.586418360e+00 -1.590425941e-25 -3.070657049e-01 -1.278672869e-25 -2.485425118e+00 -1.590425941e-25 +2.654697945e-03 -1.278672869e-25 
+0.000000000e+00 +7.690697394e-01 -2.622167364e+00 -1.257056386e-25 -3.623745335e-01 -6.716742805e-26 -2.480518306e+00 -1.257056386e-25 +3.074389391e-03 -6.716742805e-26 
+0.000000000e+00 +8.998158727e-01 -2.667670395e+00 -1.165537225e-25 -4.212147929e-01 -3.975688947e-25 -2.474365723e+00 -1.165537225e-25 +3.502883624e-03 -3.975688947e-25 
+0.000000000e+00 +1.041363837e+00 -2.724533059e+00 +1.761234536e-25 -4.830895905e-01 +4.159868712e-25 -2.466700494e+00 +1.761234536e-25 +3.938721819e-03 +4.159868712e-25 
+0.000000000e+00 +1.194206353e+00 -2.794405879e+00 +4.396725627e-26 -5.472115102e-01 +1.128106506e-25 -2.457200208e+00 +4.396725627e-26 +4.386175381e-03 +1.128106506e-25 
+0.000000000e+00 +1.358841574e+00 -2.878902423e+00 -3.500848252e-26 -6.124421258e-01 +5.141870560e-25 -2.445475687e+00 -3.500848252e-26 +4.860309973e-03 +5.141870560e-25 
+0.000000000e+00 +1.535772976e+00 -2.979486859e+00 +1.268124325e-25 -6.772570711e-01 +2.383488277e-25 -2.431058881e+00 +1.268124325e-25 +5.393365892e-03 +2.383488277e-25 
+0.000000000e+00 +1.725509241e+00 -3.097333905e+00 +2.329058428e-25 -7.397664216e-01 +6.170698181e-27 -2.413390811e+00 +2.329058428e-25 +6.040863083e-03 +6.170698181e-27 
+0.000000000e+00 +1.928564156e+00 -3.233173965e+00 -2.806844203e-25 -7.978248872e-01 -1.002198667e-25 -2.391810895e+00 -2.806844203e-25 +6.884109644e-03 -1.002198667e-25 
+0.000000000e+00 +2.145456513e+00 -3.387149111e+00 +1.136355485e-25 -8.492571942e-01 -1.073457304e-26 -2.365549494e+00 +1.136355485e-25 +8.024565453e-03 -1.073457304e-26 
+0.000000000e+00 +2.376710014e+00 -3.558717397e+00 +4.208172748e-26 -8.921913739e-01 +7.251158181e-25 -2.333725691e+00 +4.208172748e-26 +9.566950886e-03 +7.251158181e-25 
+0.000000000e+00 +2.622853182e+00 -3.746646229e+00 +5.901156876e-26 -9.254352903e-01 -3.877333367e-24 -2.295351955e+00 +5.901156876e-26 +1.159452044e-02 -3.877333367e-24 
+0.000000000e+00 +2.884419270e+00 -3.949121241e+00 +1.212545530e-25 -9.487692282e-01 +1.601502847e-24 -2.249345673e+00 +1.212545530e-25 +1.415133679e-02 +1.601502847e-24 
+0.000000000e+00 +3.161946185e+00 -4.163961704e+00 +1.661474429e-25 -9.630029030e-01 +5.499155766e-24 -2.194543725e+00 +1.661474429e-25 +1.725678372e-02 +5.499155766e-24 
+0.000000000e+00 +3.455976405e+00 -4.388884391e+00 -1.262845651e-26 -9.697015680e-01 -1.126685546e-24 -2.129708612e+00 -1.262845651e-26 +2.097765970e-02 -1.126685546e-24 
+0.000000000e+00 +3.767056902e+00 -4.621713609e+00 +2.040298535e-25 -9.706170637e-01 +3.991742161e-24 -2.053499922e+00 +2.040298535e-25 +2.557148839e-02 +3.991742161e-24 
+0.000000000e+00 +4.095739073e+00 -4.860411909e+00 -1.025232155e-24 -9.669827928e-01 +4.180741529e-24 -1.964357531e+00 -1.025232155e-24 +3.170832464e-02 +4.180741529e-24 
+0.000000000e+00 +4.442578668e+00 -5.102798788e+00 -4.095302433e-25 -9.588339206e-01 -2.527891378e-24 -1.860194549e+00 -4.095302433e-25 +4.080425759e-02 -2.527891378e-24 
+0.000000000e+00 +4.808135723e+00 -5.345802000e+00 +6.055192780e-26 -9.443641807e-01 -1.915325962e-23 -1.737720647e+00 +6.055192780e-26 +5.556027540e-02 -1.915325962e-23 
+0.000000000e+00 +5.192974494e+00 -5.584020249e+00 +2.791825580e-25 -9.191579009e-01 +4.070558137e-24 -1.591116713e+00 +2.791825580e-25 +8.083143177e-02 +4.070558137e-24 
+0.000000000e+00 +5.597663398e+00 -5.807329810e+00 -1.961246048e-25 -8.752193427e-01 -4.755975795e-24 -1.409739689e+00 -1.961246048e-25 +1.247798640e-01 -4.755975795e-24 
