+0.0000000000e+00 +0.0000000000e+00 +4.8338599875e-01 +0.0000000000e+00 +4.7855213876e-01 -9.9000000000e-03 +0.0000000000e+00 
+5.4738143480e-02 +2.6444411540e-02 +4.8282914332e-01 +7.2375899656e-04 +4.7800085189e-01 -1.0239034279e-02 +2.6179967424e-02 
+1.1611119270e-01 +5.6056499182e-02 +4.8215754118e-01 +3.2554252238e-03 +4.7733596576e-01 -1.1422822465e-02 +5.5495934191e-02 
+1.8455639788e-01 +8.9028095929e-02 +4.8128749958e-01 +8.2205976642e-03 +4.7647462458e-01 -1.3738438767e-02 +8.8137814969e-02 
+2.6051787932e-01 +1.2554183729e-01 +4.8008767837e-01 +1.6370122664e-02 +4.7528680159e-01 -1.7524471789e-02 +1.2428641892e-01 
+3.4444642107e-01 +1.6576247692e-01 +4.7836194516e-01 +2.8594495813e-02 +4.7357832571e-01 -2.3169709184e-02 +1.6410485215e-01 
+4.3679927948e-01 +2.0982360750e-01 +4.7582899910e-01 +4.5937720051e-02 +4.7107070911e-01 -3.1104057491e-02 +2.0772537143e-01 
+5.3804000487e-01 +2.5780810230e-01 +4.7209970475e-01 +6.9609406809e-02 +4.6737870770e-01 -4.1775950924e-02 +2.5523002128e-01 
+6.4863827505e-01 +3.0972040287e-01 +4.6665459015e-01 +1.0099324229e-01 +4.6198804425e-01 -5.5607995879e-02 +3.0662319885e-01 
+7.6906973945e-01 +3.6544892286e-01 +4.5882647518e-01 +1.4164905759e-01 +4.5423821043e-01 -7.2920240568e-02 +3.6179443363e-01 
+8.9981587271e-01 +4.2471767654e-01 +4.4779695152e-01 +1.9330467135e-01 +4.4331898201e-01 -9.3809817581e-02 +4.2047049978e-01 
+1.0413638371e+00 +4.8702831235e-01 +4.3262031308e-01 +2.5783256572e-01 +4.2829410995e-01 -1.1797992314e-01 +4.8215802922e-01 
+1.1942063525e+00 +5.5159768554e-01 +4.1229345980e-01 +3.3720567079e-01 +4.0817052520e-01 -1.4452524168e-01 +5.4608170868e-01 
+1.3588415741e+00 +6.1730243575e-01 +3.8589236676e-01 +4.3342673602e-01 +3.8203344310e-01 -1.7171099155e-01 +6.1112941139e-01 
