+0.000000000e+00 +0.000000000e+00 -2.500000000e+00 +0.000000000e+00 +2.071108175e-25 +0.000000000e+00 -2.500000000e+00 +0.000000000e+00 +2.071108175e-25 +0.000000000e+00 
+0.000000000e+00 +5.473814348e-02 -2.501602231e+00 +2.085537430e-25 -3.922424377e-02 +0.000000000e+00 -2.500231694e+00 +2.085537430e-25 +1.085186587e-02 +0.000000000e+00 
+0.000000000e+00 +1.161111927e-01 -2.506155958e+00 +1.103900950e-27 -8.143531585e-02 -1.410997891e-27 -2.500043879e+00 +1.103900950e-27 +2.300404416e-02 -1.410997891e-27 
+0.000000000e+00 +1.845563979e-01 -2.514539819e+00 +9.647714005e-26 -1.263050550e-01 -8.613236959e-28 -2.499280590e+00 +9.647714005e-26 +3.653946408e-02 -8.613236959e-28 
+0.000000000e+00 +2.605178793e-01 -2.527740827e+00 +2.051617513e-25 -1.733796539e-01 +1.884036968e-26 -2.497753958e+00 +2.051617513e-25 +5.154181914e-02 +1.884036968e-26 
+0.000000000e+00 +3.444464211e-01 -2.546840931e+00 +1.118675611e-25 -2.220648680e-01 -4.049607470e-25 -2.495239023e+00 +1.118675611e-25 +6.809563495e-02 -4.049607470e-25 
+0.000000000e+00 +4.367992795e-01 -2.572994044e+00 -1.224835916e-26 -2.716126714e-01 +5.293935832e-25 -2.491467054e+00 -1.224835916e-26 +8.628649978e-02 +5.293935832e-25 
+0.000000000e+00 +5.380400049e-01 -2.607391372e+00 -3.512676784e-25 -3.211113135e-01 -7.837789497e-25 -2.486116665e+00 -3.512676784e-25 +1.062015306e-01 -7.837789497e-25 
+0.000000000e+00 +6.486382751e-01 -2.651212829e+00 -3.865672580e-25 -3.694816812e-01 +1.027049813e-24 -2.478801647e+00 -3.865672580e-25 +1.279301508e-01 +1.027049813e-24 
+0.000000000e+00 +7.690697394e-01 -2.705562521e+00 +1.190366764e-25 -4.154839905e-01 -1.476202696e-24 -2.469054036e+00 +1.190366764e-25 +1.515652421e-01 -1.476202696e-24 
+0.000000000e+00 +8.998158727e-01 -2.771386813e+00 -9.943981370e-26 -4.577398947e-01 +1.110089213e-24 -2.456300307e+00 -9.943981370e-26 +1.772046844e-01 +1.110089213e-24 
+0.000000000e+00 +1.041363837e+00 -2.849374448e+00 +2.419738162e-24 -4.947756577e-01 -2.577896621e-24 -2.439827786e+00 +2.419738162e-24 +2.049532273e-01 -2.577896621e-24 
+0.000000000e+00 +1.194206353e+00 -2.939839440e+00 -4.515450392e-25 -5.250913189e-01 +2.306260813e-24 -2.418737247e+00 -4.515450392e-25 +2.349245608e-01 +2.306260813e-24 
