+0.0000000000e+00 +0.0000000000e+00 +6.8754890661e-01 -1.3793432657e-31 +5.5003912529e-01 -1.6000000000e-01 +0.0000000000e+00 
+5.4738143480e-02 +3.7335106612e-02 +6.7658601790e-01 +1.0218272113e-03 +5.4126881432e-01 -1.6033005757e-01 +2.9868085290e-02 
+1.1611119270e-01 +7.8480317754e-02 +6.6423741077e-01 +4.5758000814e-03 +5.3138992861e-01 -1.6144606843e-01 +6.2784254204e-02 
+1.8455639788e-01 +1.2346812034e-01 +6.5032662529e-01 +1.1487001222e-02 +5.2026130023e-01 -1.6353714191e-01 +9.8774496271e-02 
+2.6051787932e-01 +1.7227179377e-01 +6.3463181697e-01 +2.2719422219e-02 +5.0770545357e-01 -1.6678636321e-01 +1.3781743501e-01 
+3.4444642107e-01 +2.2479044764e-01 +6.1687697309e-01 +3.9381849673e-02 +4.9350157848e-01 -1.7135008572e-01 +1.7983235811e-01 
+4.3679927948e-01 +2.8083028822e-01 +5.9672575762e-01 +6.2729609787e-02 +4.7738060610e-01 -1.7732739502e-01 +2.2466423057e-01 
+5.3804000487e-01 +3.4008177521e-01 +5.7378120516e-01 +9.4160403639e-02 +4.5902496412e-01 -1.8471707769e-01 +2.7206542017e-01 
+6.4863827505e-01 +4.0209296686e-01 +5.4759603783e-01 +1.3520202496e-01 +4.3807683027e-01 -1.9336027390e-01 +3.2167437349e-01 
+7.6906973945e-01 +4.6624055338e-01 +5.1770009296e-01 +1.8748936367e-01 +4.1416007437e-01 -2.0286976822e-01 +3.7299244270e-01 
+8.9981587271e-01 +5.3170205354e-01 +4.8365265873e-01 +2.5272793221e-01 +3.8692212698e-01 -2.1255289728e-01 +4.2536164283e-01 
+1.0413638371e+00 +5.9743550483e-01 +4.4512722989e-01 +3.3264149366e-01 +3.5610178392e-01 -2.2134556011e-01 +4.7794840387e-01 
+1.1942063525e+00 +6.6217650399e-01 +4.0203233118e-01 +4.2890262762e-01 +3.2162586494e-01 -2.2778974300e-01 +5.2974120319e-01 
+1.3588415741e+00 +7.2446578040e-01 +3.5466208475e-01 +5.4304770749e-01 +2.8372966780e-01 -2.3010263893e-01 +5.7957262432e-01 
+1.5357729758e+00 +7.8272171574e-01 +3.0385228601e-01 +6.7638210565e-01 +2.4308182881e-01 -2.2639167373e-01 +6.2617737259e-01 
+1.7255092406e+00 +8.3536838789e-01 +2.5109351975e-01 +8.2988729179e-01 +2.0087481580e-01 -2.1504900191e-01 +6.6829471031e-01 
+1.9285641555e+00 +8.8101763971e-01 +1.9853117245e-01 +1.0041476012e+00 +1.5882493796e-01 -1.9529294743e-01 +7.0481411177e-01 
+2.1454565127e+00 +9.1868233075e-01 +1.4878112147e-01 +1.1993181856e+00 +1.1902489717e-01 -1.6771236774e-01 +7.3494586460e-01 
+2.3767100141e+00 +9.4797197809e-01 +1.0453091190e-01 +1.4151533580e+00 +8.3624729523e-02 -1.3455767740e-01 +7.5837758247e-01 
+2.6228531815e+00 +9.6920398537e-01 +6.7986631458e-02 +1.6511032401e+00 +5.4389305167e-02 -9.9505339547e-02 +7.7536318830e-01 
+2.8844192701e+00 +9.8337069030e-01 +4.0335552134e-02 +1.9064669004e+00 +3.2268441707e-02 -6.6795849713e-02 +7.8669655224e-01 
+3.1619461854e+00 +9.9194465855e-01 +2.1452820600e-02 +2.1805684882e+00 +1.7162256480e-02 -3.9990802766e-02 +7.9355572684e-01 
+3.4559764050e+00 +9.9657094097e-01 +1.0015253831e-02 +2.4729103274e+00 +8.0122030647e-03 -2.0908877243e-02 +7.9725675277e-01 
+3.7670569022e+00 +9.9875037399e-01 +3.9967658147e-03 +2.7832631007e+00 +3.1974126517e-03 -9.2988711257e-03 +7.9900029919e-01 
+4.0957390734e+00 +9.9962353086e-01 +1.3163113827e-03 +3.1116780376e+00 +1.0530491062e-03 -3.3971972246e-03 +7.9969882469e-01 
+4.4425786682e+00 +9.9991081478e-01 +3.4026948814e-04 +3.4584368788e+00 +2.7221559051e-04 -9.6997843543e-04 +7.9992865182e-01 
+4.8081357226e+00 +9.9998465964e-01 +6.3743318173e-05 +3.8239748281e+00 +5.0994654538e-05 -1.9991115152e-04 +7.9998772772e-01 
+5.1929744938e+00 +9.9999835488e-01 +7.4305564787e-06 +4.2088103310e+00 +5.9444451829e-06 -2.5545481080e-05 +7.9999868390e-01 
+5.5976633983e+00 +9.9999992890e-01 +3.4838181847e-07 +4.6134988883e+00 +2.7870545478e-07 -1.3085585166e-06 +7.9999994312e-01 
+6.0227749521e+00 +1.0000000014e+00 -7.3635626345e-09 +5.0386104273e+00 -5.8908501076e-09 +3.0125815201e-08 +8.0000000111e-01 
