+0.000000000e+00 +0.000000000e+00 -2.500000000e+00 +0.000000000e+00 +1.239207472e-27 +0.000000000e+00 -2.500000000e+00 +0.000000000e+00 -2.227824750e-28 +0.000000000e+00 
+0.000000000e+00 +5.473814348e-02 -2.499690767e+00 +4.269839595e-31 -2.551046934e-02 +0.000000000e+00 -2.499006464e+00 +4.269839595e-31 +2.859312012e-05 +0.000000000e+00 
+0.000000000e+00 +1.161111927e-01 -2.500796729e+00 -1.171009050e-32 -5.411661311e-02 +6.227212649e-31 -2.497717730e+00 -1.171009050e-32 +5.522463345e-05 +6.227212649e-31 
+0.000000000e+00 +1.845563979e-01 -2.503841706e+00 +1.356139770e-31 -8.601765619e-02 -2.260017545e-31 -2.496063121e+00 +1.356139770e-31 +7.860164750e-05 -2.260017545e-31 
+0.000000000e+00 +2.605178793e-01 -2.509456722e+00 +7.724471101e-32 -1.214073661e-01 +8.709875550e-31 -2.493958691e+00 +7.724471101e-32 +9.684231322e-05 +8.709875550e-31 
+0.000000000e+00 +3.444464211e-01 -2.518392417e+00 +1.260779489e-30 -1.604663631e-01 +5.568030815e-30 -2.491305095e+00 +1.260779489e-30 +1.072814824e-04 +5.568030815e-30 
+0.000000000e+00 +4.367992795e-01 -2.531530865e+00 +1.111611501e-29 -2.033500612e-01 -4.396064226e-29 -2.487985007e+00 +1.111611501e-29 +1.062626264e-04 -4.396064226e-29 
+0.000000000e+00 +5.380400049e-01 -2.549895628e+00 -1.638612191e-30 -2.501705196e-01 +3.829506485e-29 -2.483859921e+00 -1.638612191e-30 +8.895972296e-05 +3.829506485e-29 
+0.000000000e+00 +6.486382751e-01 -2.574658326e+00 -2.309776753e-30 -3.009701965e-01 +5.234071190e-30 -2.478766189e+00 -2.309776753e-30 +4.931854228e-05 +5.234071190e-30 
+0.000000000e+00 +7.690697394e-01 -2.607139160e+00 -1.064384839e-29 -3.556855584e-01 -7.461534287e-30 -2.472510132e+00 -1.064384839e-29 -1.972107952e-05 -7.461534287e-30 
+0.000000000e+00 +8.998158727e-01 -2.648797884e+00 -5.412274803e-29 -4.140990451e-01 -3.812834949e-29 -2.464862139e+00 -5.412274803e-29 -1.254600707e-04 -3.812834949e-29 
+0.000000000e+00 +1.041363837e+00 -2.701210676e+00 -9.733387682e-31 -4.757795650e-01 -1.540667174e-29 -2.455549751e+00 -9.733387682e-31 -2.737581226e-04 -1.540667174e-29 
+0.000000000e+00 +1.194206353e+00 -2.766027469e+00 +4.822732177e-30 -5.400152094e-01 +2.558003080e-29 -2.444249979e+00 +4.822732177e-30 -4.659955487e-04 +2.558003080e-29 
+0.000000000e+00 +1.358841574e+00 -2.844904196e+00 +1.141263913e-29 -6.057479751e-01 +1.463386231e-28 -2.430581383e+00 +1.141263913e-29 -6.943529160e-04 +1.463386231e-28 
+0.000000000e+00 +1.535772976e+00 -2.939405761e+00 -4.817204833e-30 -6.715291593e-01 +3.281332066e-30 -2.414096778e+00 -4.817204833e-30 -9.355947078e-04 +3.281332066e-30 
+0.000000000e+00 +1.725509241e+00 -3.050879666e+00 +2.130099193e-29 -7.355242740e-01 +1.557359220e-29 -2.394277741e+00 +2.130099193e-29 -1.144693401e-03 +1.557359220e-29 
+0.000000000e+00 +1.928564156e+00 -3.180308140e+00 +2.175580922e-29 -7.956031937e-01 +1.282978676e-28 -2.370532184e+00 +2.175580922e-29 -1.251405757e-03 +1.282978676e-28 
+0.000000000e+00 +2.145456513e+00 -3.328158534e+00 +1.533372165e-29 -8.495460263e-01 +1.923585134e-29 -2.342196039e+00 +1.533372165e-29 -1.164528236e-03 +1.923585134e-29 
+0.000000000e+00 +2.376710014e+00 -3.494265417e+00 +4.758748999e-30 -8.953671901e-01 -1.003838059e-28 -2.308539593e+00 +4.758748999e-30 -7.879842901e-04 -1.003838059e-28 
+0.000000000e+00 +2.622853182e+00 -3.677787253e+00 +6.919700471e-29 -9.317048968e-01 +6.549181838e-28 -2.268778537e+00 +6.919700471e-29 -4.741730769e-05 +6.549181838e-28 
+0.000000000e+00 +2.884419270e+00 -3.877275974e+00 +5.516587236e-30 -9.581557423e-01 +3.843108996e-27 -2.222089413e+00 +5.516587236e-30 +1.085119630e-03 +3.843108996e-27 
+0.000000000e+00 +3.161946185e+00 -4.090870552e+00 +1.582389197e-29 -9.753961979e-01 -3.966568786e-28 -2.167628041e+00 +1.582389197e-29 +2.592355508e-03 -3.966568786e-28 
+0.000000000e+00 +3.455976405e+00 -4.316576241e+00 -3.203907972e-29 -9.849744900e-01 +4.973434743e-28 -2.104544956e+00 -3.203907972e-29 +4.464531985e-03 +4.973434743e-28 
+0.000000000e+00 +3.767056902e+00 -4.552535673e+00 +5.912998451e-30 -9.887865352e-01 -7.164981657e-28 -2.031980018e+00 +5.912998451e-30 +6.815973035e-03 -7.164981657e-28 
+0.000000000e+00 +4.095739073e+00 -4.797162529e+00 -8.751882187e-29 -9.883946576e-01 -1.252197701e-28 -1.948995669e+00 -8.751882187e-29 +1.006347056e-02 -1.252197701e-28 
+0.000000000e+00 +4.442578668e+00 -5.049004891e+00 -8.227097644e-28 -9.843840285e-01 +3.754791920e-27 -1.854371214e+00 -8.227097644e-28 +1.517912162e-02 +3.754791920e-27 
+0.000000000e+00 +4.808135723e+00 -5.306209334e+00 +6.112580168e-28 -9.758168287e-01 -6.772559386e-27 -1.746121321e+00 +6.112580168e-28 +2.408911939e-02 -6.772559386e-27 
