+0.0000000000e+00 +0.0000000000e+00 +4.8249969491e-01 +4.8865397560e-28 +4.7767469796e-01 -9.9000000000e-03 +0.0000000000e+00 
+1.3086161096e-02 +6.3132116536e-03 +4.8236870421e-01 +4.1307852366e-05 +4.7754501716e-01 -9.9193317783e-03 +6.2500795370e-03 
+2.6566762323e-02 +1.2814918614e-02 +4.8223322282e-01 +1.7023720054e-04 +4.7741089060e-01 -9.9796472943e-03 +1.2686769428e-02 
+4.0448511219e-02 +1.9508182740e-02 +4.8209255133e-01 +3.9458778881e-04 +4.7727162582e-01 -1.0084557920e-02 +1.9313100912e-02 
+5.4738143480e-02 +2.6396060095e-02 +4.8194588288e-01 +7.2256516348e-04 +4.7712642405e-01 -1.0237857088e-02 +2.6132099494e-02 
+6.9442422728e-02 +3.3481597721e-02 +4.8179229250e-01 +1.1627940641e-03 +4.7697436957e-01 -1.0443524894e-02 +3.3146781744e-02 
+8.4568140280e-02 +4.0767829949e-02 +4.8163072565e-01 +1.7243319997e-03 +4.7681441840e-01 -1.0705732402e-02 +4.0360151649e-02 
+1.0012211492e-01 +4.8257774204e-02 +4.8145998611e-01 +2.4166829946e-03 +4.7664538625e-01 -1.1028845553e-02 +4.7775196462e-02 
+1.1611119270e-01 +5.5954426253e-02 +4.8127872292e-01 +3.2498114838e-03 +4.7646593569e-01 -1.1417428581e-02 +5.5394881991e-02 
+1.3254224669e-01 +6.3860754822e-02 +4.8108541672e-01 +4.2341563384e-03 +4.7627456256e-01 -1.1876246817e-02 +6.3222147274e-02 
+1.4942217680e-01 +7.1979695524e-02 +4.8087836512e-01 +5.3806449923e-03 +4.7606958147e-01 -1.2410268751e-02 +7.1259898569e-02 
+1.6675790955e-01 +8.0314144031e-02 +4.8065566727e-01 +6.7007076432e-03 +4.7584911060e-01 -1.3024667191e-02 +7.9511002591e-02 
+1.8455639788e-01 +8.8866948407e-02 +4.8041520765e-01 +8.2062914930e-03 +4.7561105557e-01 -1.3724819348e-02 +8.7978278923e-02 
+2.0282462095e-01 +9.7640900522e-02 +4.8015463889e-01 +9.9098749871e-03 +4.7535309250e-01 -1.4516305641e-02 +9.6664491517e-02 
+2.2156958393e-01 +1.0663872646e-01 +4.7987136385e-01 +1.1824482010e-02 +4.7507265021e-01 -1.5404907008e-02 +1.0557233920e-01 
+2.4079831784e-01 +1.1586307586e-01 +4.7956251683e-01 +1.3963695985e-02 +4.7476689166e-01 -1.6396600441e-02 +1.1470444510e-01 
+2.6051787932e-01 +1.2531651000e-01 +4.7922494390e-01 +1.6341673821e-02 +4.7443269446e-01 -1.7497552489e-02 +1.2406334490e-01 
+2.8073535047e-01 +1.3500148866e-01 +4.7885518260e-01 +1.8973159635e-02 +4.7406663078e-01 -1.8714110384e-02 +1.3365147377e-01 
+3.0145783868e-01 +1.4492035554e-01 +4.7844944078e-01 +2.1873498193e-02 +4.7366494637e-01 -2.0052790445e-02 +1.4347115199e-01 
+3.2269247641e-01 +1.5507532219e-01 +4.7800357487e-01 +2.5058647962e-02 +4.7322353912e-01 -2.1520263354e-02 +1.5352456897e-01 
+3.4444642107e-01 +1.6546845027e-01 +4.7751306758e-01 +2.8545193705e-02 +4.7273793690e-01 -2.3123335881e-02 +1.6381376577e-01 
+3.6672685479e-01 +1.7610163211e-01 +4.7697300515e-01 +3.2350358497e-02 +4.7220327510e-01 -2.4868928563e-02 +1.7434061579e-01 
+3.8954098431e-01 +1.8697656939e-01 +4.7637805434e-01 +3.6492015053e-02 +4.7161427379e-01 -2.6764048827e-02 +1.8510680369e-01 
+4.1289604074e-01 +1.9809474976e-01 +4.7572243923e-01 +4.0988696248e-02 +4.7096521483e-01 -2.8815758988e-02 +1.9611380227e-01 
+4.3679927948e-01 +2.0945742151e-01 +4.7499991822e-01 +4.5859604672e-02 +4.7024991904e-01 -3.1031138511e-02 +2.0736284729e-01 
+4.6125797999e-01 +2.2106556577e-01 +4.7420376132e-01 +5.1124621077e-02 +4.6946172371e-01 -3.3417239889e-02 +2.1885491011e-01 
+4.8627944568e-01 +2.3291986658e-01 +4.7332672813e-01 +5.6804311535e-02 +4.6859346085e-01 -3.5981037457e-02 +2.3059066792e-01 
+5.1187100370e-01 +2.4502067837e-01 +4.7236104680e-01 +6.2919933130e-02 +4.6763743633e-01 -3.8729368408e-02 +2.4257047158e-01 
+5.3804000487e-01 +2.5736799087e-01 +4.7129839442e-01 +6.9493437965e-02 +4.6658541048e-01 -4.1668865279e-02 +2.5479431097e-01 
+5.6479382343e-01 +2.6996139149e-01 +4.7012987938e-01 +7.6547475275e-02 +4.6542858058e-01 -4.4805879151e-02 +2.6726177757e-01 
+5.9213985697e-01 +2.8280002479e-01 +4.6884602604e-01 +8.4105391390e-02 +4.6415756578e-01 -4.8146392782e-02 +2.7997202454e-01 
+6.2008552625e-01 +2.9588254937e-01 +4.6743676259e-01 +9.2191227307e-02 +4.6276239496e-01 -5.1695922961e-02 +2.9292372388e-01 
+6.4863827505e-01 +3.0920709184e-01 +4.6589141253e-01 +1.0082971357e-01 +4.6123249840e-01 -5.5459411350e-02 +3.0611502092e-01 
+6.7780557006e-01 +3.2277119805e-01 +4.6419869081e-01 +1.1004626218e-01 +4.5955670390e-01 -5.9441103185e-02 +3.1954348607e-01 
+7.0759490068e-01 +3.3657178162e-01 +4.6234670524e-01 +1.1986695519e-01 +4.5772323819e-01 -6.3644413295e-02 +3.3320606380e-01 
+7.3801377898e-01 +3.5060506981e-01 +4.6032296435e-01 +1.3031852969e-01 +4.5571973471e-01 -6.8071779021e-02 +3.4709901911e-01 
+7.6906973945e-01 +3.6486654694e-01 +4.5811439257e-01 +1.4142835882e-01 +4.5353324864e-01 -7.2724499813e-02 +3.6121788147e-01 
+8.0077033896e-01 +3.7935089554e-01 +4.5570735393e-01 +1.5322442836e-01 +4.5115028039e-01 -7.7602563510e-02 +3.7555738659e-01 
+8.3312315658e-01 +3.9405193563e-01 +4.5308768557e-01 +1.6573530873e-01 +4.4855680871e-01 -8.2704459590e-02 +3.9011141627e-01 
+8.6613579346e-01 +4.0896256231e-01 +4.5024074213e-01 +1.7899012175e-01 +4.4573833471e-01 -8.8026980063e-02 +4.0487293669e-01 
+8.9981587271e-01 +4.2407468243e-01 +4.4715145265e-01 +1.9301850196e-01 +4.4267993812e-01 -9.3565009077e-02 +4.1983393561e-01 
+9.3417103928e-01 +4.3937915064e-01 +4.4380439109e-01 +2.0785055209e-01 +4.3936634718e-01 -9.9311302856e-02 +4.3498535913e-01 
+9.6920895980e-01 +4.5486570572e-01 +4.4018386209e-01 +2.2351679219e-01 +4.3578202347e-01 -1.0525626216e-01 +4.5031704866e-01 
