+0.0000000000e+00 +0.0000000000e+00 +5.8725374220e-01 +1.3300417577e-25 +5.2852836798e-01 -9.0000000000e-02 +0.0000000000e+00 
+2.6566762323e-02 +1.5566121710e-02 +5.8459561759e-01 +2.0677072788e-04 +5.2613605583e-01 -9.0086982162e-02 +1.4009509539e-02 
+5.4738143480e-02 +3.1995203415e-02 +5.8177117237e-01 +8.7670483710e-04 +5.2359405513e-01 -9.0366905067e-02 +2.8795683073e-02 
+8.4568140280e-02 +4.9304634841e-02 +5.7876743199e-01 +2.0892917946e-03 +5.2089068879e-01 -9.0869507410e-02 +4.4374171357e-02 
+1.1611119270e-01 +6.7510283396e-02 +5.7556907995e-01 +3.9316413394e-03 +5.1801217195e-01 -9.1626450617e-02 +6.0759255056e-02 
+1.4942217680e-01 +8.6626243852e-02 +5.7215807212e-01 +6.4988610435e-03 +5.1494226491e-01 -9.2671168674e-02 +7.7963619467e-02 
+1.8455639788e-01 +1.0666454253e-01 +5.6851321979e-01 +9.8944216542e-03 +5.1166189781e-01 -9.4038639344e-02 +9.5998088274e-02 
+2.2156958393e-01 +1.2763478809e-01 +5.6460974544e-01 +1.4230504012e-02 +5.0814877090e-01 -9.5765055601e-02 +1.1487130928e-01 
+2.6051787932e-01 +1.4954376049e-01 +5.6041881782e-01 +1.9628320004e-02 +5.0437693604e-01 -9.7887371636e-02 +1.3458938444e-01 
+3.0145783868e-01 +1.7239492886e-01 +5.5590707640e-01 +2.6218398434e-02 +5.0031636876e-01 -1.0044269286e-01 +1.5515543598e-01 
+3.4444642107e-01 +1.9618788911e-01 +5.5103615938e-01 +3.4140824853e-02 +4.9593254344e-01 -1.0346747420e-01 +1.7656910020e-01 
+3.8954098431e-01 +2.2091771184e-01 +5.4576225501e-01 +4.3545422303e-02 +4.9118602951e-01 -1.0699648590e-01 +1.9882594065e-01 
+4.3679927948e-01 +2.4657419203e-01 +5.4003570285e-01 +5.4591857495e-02 +4.8603213257e-01 -1.1106150202e-01 +2.2191677283e-01 
