+0.0000000000e+00 +0.0000000000e+00 +5.8790891757e-01 +0.0000000000e+00 +5.2911802581e-01 -9.0000000000e-02 +0.0000000000e+00 
+5.4738143480e-02 +3.2030883629e-02 +5.8242246720e-01 +8.7665555196e-04 +5.2418022048e-01 -9.0367187525e-02 +2.8827795266e-02 
+1.1611119270e-01 +6.7585436975e-02 +5.7621487595e-01 +3.9335342258e-03 +5.1859338836e-01 -9.1628803626e-02 +6.0826893277e-02 
+1.8455639788e-01 +1.0678284654e-01 +5.6915124473e-01 +9.9008706967e-03 +5.1223612025e-01 -9.4045351724e-02 +9.6104561888e-02 
+2.6051787932e-01 +1.4970857287e-01 +5.6104594257e-01 +1.9642604794e-02 +5.0494134831e-01 -9.7901224238e-02 +1.3473771559e-01 
+3.4444642107e-01 +1.9640196980e-01 +5.5164816481e-01 +3.4166881360e-02 +4.9648334833e-01 -1.0349165162e-01 +1.7676177282e-01 
+4.3679927948e-01 +2.4683933803e-01 +5.4062703066e-01 +5.4634182232e-02 +4.8656432759e-01 -1.1109937485e-01 +2.2215540423e-01 
+5.3804000487e-01 +3.0091127852e-01 +5.2755852971e-01 +8.2361517108e-02 +4.7480267673e-01 -1.2095618500e-01 +2.7082015067e-01 
+6.4863827505e-01 +3.5839345323e-01 +5.1191839175e-01 +1.1882049854e-01 +4.6072655257e-01 -1.3318363061e-01 +3.2255410791e-01 
+7.6906973945e-01 +4.1891061328e-01 +4.9308740722e-01 +1.6562643204e-01 +4.4377866650e-01 -1.4770772798e-01 +3.7701955195e-01 
+8.9981587271e-01 +4.8189534561e-01 +4.7037867408e-01 +2.2451488001e-01 +4.2334080667e-01 -1.6414622924e-01 +4.3370581105e-01 
+1.0413638371e+00 +5.4654579043e-01 +4.4309888967e-01 +2.9730175466e-01 +3.9878900070e-01 -1.8167656255e-01 +4.9189121139e-01 
+1.1942063525e+00 +6.1179083305e-01 +4.1065626378e-01 +3.8582329629e-01 +3.6959063740e-01 -1.9891075589e-01 +5.5061174975e-01 
+1.3588415741e+00 +6.7627670789e-01 +3.7272258090e-01 +4.9185393880e-01 +3.3545032281e-01 -2.1383104584e-01 +6.0864903710e-01 
+1.5357729758e+00 +7.3839419037e-01 +3.2944200813e-01 +6.1700379129e-01 +2.9649780732e-01 -2.2386993299e-01 +6.6455477134e-01 
+1.7255092406e+00 +7.9636746732e-01 +2.8165125896e-01 +7.6260376339e-01 +2.5348613306e-01 -2.2623137617e-01 +7.1673072059e-01 
+1.9285641555e+00 +8.4841948653e-01 +2.3103782538e-01 +9.2959480089e-01 +2.0793404284e-01 -2.1851099889e-01 +7.6357753787e-01 
+2.1454565127e+00 +8.9300921248e-01 +1.8013135127e-01 +1.1184460886e+00 +1.6211821614e-01 -1.9954859391e-01 +8.0370829123e-01 
+2.3767100141e+00 +9.2910330510e-01 +1.3202904758e-01 +1.3291310384e+00 +1.1882614283e-01 -1.7024454896e-01 +8.3619297459e-01 
+2.6228531815e+00 +9.5640808782e-01 +8.9831936807e-02 +1.5611839117e+00 +8.0848743126e-02 -1.3389527831e-01 +8.6076727904e-01 
+2.8844192701e+00 +9.7546924821e-01 +5.5914482341e-02 +1.8138407108e+00 +5.0323034106e-02 -9.5639345076e-02 +8.7792232339e-01 
+3.1619461854e+00 +9.8757126700e-01 +3.1298815742e-02 +2.0862390003e+00 +2.8168934167e-02 -6.0990398389e-02 +8.8881414030e-01 
+3.4559764050e+00 +9.9444213996e-01 +1.5437012716e-02 +2.3776249189e+00 +1.3893311445e-02 -3.4030718222e-02 +8.9499792596e-01 
+3.7670569022e+00 +9.9786055349e-01 +6.5406655288e-03 +2.6875081751e+00 +5.8865989759e-03 -1.6204971292e-02 +8.9807449814e-01 
