+0.000000000e+00 +0.000000000e+00 -2.500000000e+00 +0.000000000e+00 +8.428301591e-30 +0.000000000e+00 -2.500000000e+00 +0.000000000e+00 +8.428301591e-30 +0.000000000e+00 
+0.000000000e+00 +5.473814348e-02 -2.500796428e+00 +2.657353769e-29 -2.981680081e-02 +0.000000000e+00 -2.499919773e+00 +2.657353769e-29 +2.214082823e-03 +0.000000000e+00 
+0.000000000e+00 +1.161111927e-01 -2.503662161e+00 +4.799848466e-32 -6.289349951e-02 -1.130596034e-29 -2.499728627e+00 +4.799848466e-32 +4.691937462e-03 -1.130596034e-29 
+0.000000000e+00 +1.845563979e-01 -2.509292242e+00 +2.832310169e-30 -9.933217431e-02 +3.462208921e-32 -2.499391371e+00 +2.832310169e-30 +7.450672232e-03 +3.462208921e-32 
+0.000000000e+00 +2.605178793e-01 -2.518508027e+00 -8.110497642e-29 -1.392009945e-01 +6.761138275e-29 -2.498865422e+00 -8.110497642e-29 +1.050757842e-02 +6.761138275e-29 
+0.000000000e+00 +3.444464211e-01 -2.532265691e+00 +1.419219304e-28 -1.825217904e-01 +3.609679001e-29 -2.498098809e+00 +1.419219304e-28 +1.388017936e-02 +3.609679001e-29 
+0.000000000e+00 +4.367992795e-01 -2.551661363e+00 +4.550310965e-31 -2.292529447e-01 +1.924117579e-29 -2.497027181e+00 +4.550310965e-31 +1.758639336e-02 +1.924117579e-29 
+0.000000000e+00 +5.380400049e-01 -2.577930865e+00 -2.000627216e-29 -2.792663701e-01 +1.540849375e-28 -2.495569348e+00 -2.000627216e-29 +2.164490844e-02 +1.540849375e-28 
+0.000000000e+00 +6.486382751e-01 -2.612441255e+00 +1.925730620e-29 -3.323175296e-01 +3.382419032e-28 -2.493620756e+00 +1.925730620e-29 +2.607592360e-02 +3.382419032e-28 
+0.000000000e+00 +7.690697394e-01 -2.656670555e+00 -4.398234975e-29 -3.880081299e-01 +7.381153454e-30 -2.491044123e+00 -4.398234975e-29 +3.090248335e-02 +7.381153454e-30 
