+0.0000000000e+00 +5.6658157311e-34 +1.2335392495e+00 +2.4074812153e-33 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+5.4738143480e-02 +6.6023516254e-02 +1.1788011060e+00 +1.8070023529e-03 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+1.1611119270e-01 +1.3649549225e-01 +1.1177110238e+00 +8.0216068913e-03 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+1.8455639788e-01 +2.1069021328e-01 +1.0502924424e+00 +1.9903205316e-02 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+2.6051787932e-01 +2.8768017904e-01 +9.7678665866e-01 +3.8831681968e-02 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+3.4444642107e-01 +3.6634160722e-01 +8.9769910133e-01 +6.6277229366e-02 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+4.3679927948e-01 +4.4537434555e-01 +8.1383944095e-01 +1.0375937359e-01 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+5.3804000487e-01 +5.2333923222e-01 +7.2634878594e-01 +1.5279600625e-01 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+6.4863827505e-01 +5.9871497655e-01 +6.3670588401e-01 +2.1484463352e-01 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+7.6906973945e-01 +6.6997483926e-01 +5.4670350276e-01 +2.9123971971e-01 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+8.9981587271e-01 +7.3568065890e-01 +4.5838655999e-01 +3.8313173025e-01 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+1.0413638371e+00 +7.9458813827e-01 +3.7394585287e-01 +4.9143494685e-01 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+1.1942063525e+00 +8.4575309354e-01 +2.9556622794e-01 +6.1679188688e-01 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+1.3588415741e+00 +8.8862432039e-01 +2.2523638564e-01 +7.5956169180e-01 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+1.5357729758e+00 +9.2310608275e-01 +1.6453910963e-01 +9.1983769168e-01 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+1.7255092406e+00 +9.4957362277e-01 +1.1445383937e-01 +1.0974953179e+00 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+1.9285641555e+00 +9.6883012442e-01 +7.5214080361e-02 +1.2922659727e+00 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+2.1454565127e+00 +9.8200394006e-01 +4.6263834415e-02 +1.5038264720e+00 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+2.3767100141e+00 +9.9039929340e-01 +2.6343527564e-02 +1.7318890490e+00 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+2.6228531815e+00 +9.9532807755e-01 +1.3704581044e-02 +1.9762756614e+00 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+2.8844192701e+00 +9.9795870388e-01 +6.4098484576e-03 +2.2369637748e+00 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+3.1619461854e+00 +9.9921478495e-01 +2.6421101466e-03 +2.5140984737e+00 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+3.4559764050e+00 +9.9974074543e-01 +9.3548452600e-04 +2.8079751405e+00 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+3.7670569022e+00 +9.9992900267e-01 +2.7485968825e-04 +3.1190042702e+00 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+4.0957390734e+00 +9.9998465236e-01 +6.3763468775e-05 +3.4476722513e+00 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+4.4425786682e+00 +9.9999758077e-01 +1.0786310148e-05 +3.7945087650e+00 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+4.8081357226e+00 +9.9999976114e-01 +1.1426892521e-06 +4.1600653336e+00 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
+5.1929744938e+00 +9.9999999045e-01 +4.9024845518e-08 +4.5449040569e+00 +0.0000000000e+00 -0.0000000000e+00 +0.0000000000e+00 
