+0.000000000000000e+00 +7.770702929904234e-01 -2.927645921232156e+00 +3.200153675033082e+00 +4.826672791388627e-25 +5.649156400170468e-25 +2.928411957209744e+00 -1.653319041032440e+00 +2.256641381309239e-22 -2.722110186399001e-23 -1.050048689586029e+01 -4.294454331446705e-25 -5.297900675559946e-01 +1.180460285887495e-24 -1.025937240739376e+01 -4.294454331446705e-25 +4.113008546874619e-02 +1.180460285887495e-24 
+0.000000000000000e+00 +8.630844232647230e-01 -3.475054264608332e+00 +3.613324800768411e+00 -1.218966464296771e-24 -1.090377098463656e-24 +3.517142967503097e+00 -1.822200298106408e+00 +6.196813495290562e-22 -3.580533982137181e-21 -1.044730112878967e+01 -7.850694883686774e-24 -5.696250123043317e-01 +8.272371889785244e-25 -1.015511093402963e+01 -7.850694883686774e-24 +4.649361040772959e-02 +8.272371889785244e-25 
+0.000000000000000e+00 +9.508415045342771e-01 -3.975101818247216e+00 +3.994300172115063e+00 +2.361762502294286e-24 -7.061313605273554e-24 +4.089618910938682e+00 -1.997680523980691e+00 -1.190202277406005e-21 +2.600779073228539e-22 -1.039962009884392e+01 +3.855069046719622e-25 -6.065827379422957e-01 +2.125918569033795e-24 -1.005146524161741e+01 +3.855069046719622e-25 +5.216022699968570e-02 +2.125918569033795e-24 
+0.000000000000000e+00 +1.040410501431077e+00 -4.383052368792513e+00 +4.325663151780297e+00 +1.319696053810003e-25 -5.376135371256592e-25 +4.614778401389271e+00 -2.178936717044922e+00 -2.028196101894121e-21 +2.193687389959949e-21 -1.035818681242514e+01 -4.539822274266247e-24 -6.405623571486122e-01 +4.901693840877513e-27 -9.949212815333816e+00 -4.539822274266247e-24 +5.815121124359968e-02 +4.901693840877513e-27 
+0.000000000000000e+00 +1.131864415672483e+00 -4.654260824412202e+00 +4.586073009447937e+00 +3.273299764540345e-24 +1.094791572532545e-24 +5.061244126528369e+00 -2.358754479774015e+00 +1.560801044663786e-22 -1.040990038621292e-22 -1.032355112375881e+01 +3.857636512083353e-25 -6.714768659692512e-01 +1.151520421997052e-26 -9.848946774008628e+00 +3.857636512083353e-25 +6.448765024328940e-02 +1.151520421997052e-26 
+0.000000000000000e+00 +1.225280598055041e+00 -4.746447569457672e+00 +4.749995673621526e+00 -1.879488964533191e-24 -5.616348258851216e-25 +5.399398779232532e+00 -2.523256078823352e+00 +1.624200758042029e-21 -6.830915912699317e-22 -1.029607952508064e+01 -2.071250680653830e-25 -6.992561261904727e-01 -1.917104846692562e-24 -9.751086128696343e+00 -2.071250680653830e-25 +7.119138210273723e-02 -1.917104846692562e-24 
+0.000000000000000e+00 +1.320741090322355e+00 -4.620938636967059e+00 +4.787812999963457e+00 +1.476016230078353e-24 +1.448853126521542e-24 +5.602843286595318e+00 -2.652527114262752e+00 +5.036423405658712e-22 +9.980576922726373e-22 -1.027596216351018e+01 +1.649443677262691e-25 -7.238497957297781e-01 +1.129359278069148e-26 -9.655881189802789e+00 +1.649443677262691e-25 +7.828421734649815e-02 +1.129359278069148e-26 
+0.000000000000000e+00 +1.418333000306499e+00 -4.242811070340151e+00 +4.666202592375169e+00 +7.046758547804509e-24 -1.109124186999486e-24 +5.649065890492473e+00 -2.721768923109483e+00 +1.885603426125643e-21 -1.913529489008712e-21 -1.026321715751401e+01 +5.519116653496591e-24 -7.452300451758580e-01 -1.526713693108955e-27 -9.563416931074277e+00 +5.519116653496591e-24 +8.578820485665661e-02 -1.526713693108955e-27 
+0.000000000000000e+00 +1.518148914188155e+00 -3.580080125863714e+00 +4.348655134339487e+00 -1.039773399311152e-23 +2.873224242788293e-24 +5.519339894381934e+00 -2.702568649751675e+00 +2.370658867103821e-21 -3.379083021102814e-21 -1.025769233006799e+01 -1.300241217547092e-24 -7.633939298090677e-01 +2.040446848064514e-22 -9.473612709997155e+00 -1.300241217547092e-24 +9.372512449303727e-02 +2.040446848064514e-22 
+0.000000000000000e+00 +1.620287350232086e+00 -2.602191514222743e+00 +3.796035672083983e+00 +6.030005261209963e-24 +9.016939654953543e-25 +5.198018784162942e+00 -2.563962285157456e+00 +7.776420159773384e-22 -4.401010829710637e-21 -1.025906451017209e+01 +1.386438004202675e-24 -7.783652439887049e-01 +2.548214081822765e-26 -9.386219472477515e+00 +1.386438004202675e-24 +1.021162799093176e-01 +2.548214081822765e-26 
+0.000000000000000e+00 +1.724853258942072e+00 -1.278126529941803e+00 +2.967185510205621e+00 -2.537130007319487e-23 +8.120727349862643e-25 +4.671473845218054e+00 -2.273126977743338e+00 +3.202904966630508e-22 +1.707535488938003e-21 -1.026683658237888e+01 -1.307649751746737e-24 -7.901957019863723e-01 -5.260970865100219e-26 -9.300813951329557e+00 -1.307649751746737e-24 +1.109817240475294e-01 -5.260970865100219e-26 
+0.000000000000000e+00 +1.831958575255672e+00 +4.256084948287044e-01 +1.819692081403444e+00 -8.374140032498862e-23 -1.344392600783848e-22 +3.926925879362445e+00 -1.795722666323166e+00 +9.571982553541632e-22 +9.914382462234625e-24 -1.028033248757366e+01 +2.147588565568809e-22 -7.989652019450103e-01 +2.630565859975522e-23 -9.216791836471332e+00 +2.147588565568809e-22 +1.203415286016565e-01 +2.630565859975522e-23 
+0.000000000000000e+00 +1.941722829178462e+00 +2.546936162171021e+00 +3.111057161685326e-01 -1.409444973022487e-23 +3.263064496171383e-23 +2.951392009425017e+00 -1.096058754774340e+00 +2.104621802879273e-22 -3.862605298934698e-21 -1.029869042095105e+01 -4.487020596808781e-24 -8.047812204561728e-01 -1.033848311406364e-23 -9.133356484962171e+00 -4.487020596808781e-24 +1.302135952694646e-01 -1.033848311406364e-23 
+0.000000000000000e+00 +2.054273822156955e+00 +5.130099877438584e+00 -1.598960814211614e+00 +1.341014589347126e-23 +8.111187202506329e-24 +1.730926258721877e+00 -1.373378686356095e-01 -1.197512251570929e-21 +1.275044191917666e-21 -1.032085452803068e+01 -4.292058050688537e-23 -8.077770492884039e-01 -6.254578155764841e-23 -9.049508283777167e+00 -4.292058050688537e-23 +1.406150602640660e-01 -6.254578155764841e-23 
+0.000000000000000e+00 +2.169748377528989e+00 +8.227730088552629e+00 -3.945307495620002e+00 -2.763199050478432e-23 +1.797257912274823e-23 +2.503104827994123e-01 +1.117770729193206e+00 -6.953438108980539e-22 +5.301194204825456e-21 -1.034556547681005e+01 +3.747637256590640e-24 -8.081090682344942e-01 +1.853706666745145e-23 -8.964030552415535e+00 +3.747637256590640e-24 +1.515601683273691e-01 +1.853706666745145e-23 
+0.000000000000000e+00 +2.288293174593589e+00 +1.190371043623493e+01 -6.751677342189629e+00 +8.552774511940963e-25 +4.849175172797897e-24 -1.506652669181254e+00 +2.706069098367846e+00 -2.754481592245884e-22 +2.392212599924488e-21 -1.037135038686657e+01 +4.383775480467282e-23 -8.059527756382241e-01 -1.327322769883781e-23 -8.875477212018575e+00 +4.383775480467282e-23 +1.630624944887883e-01 -1.327322769883781e-23 
+0.000000000000000e+00 +2.410065677236243e+00 +1.623809641513705e+01 -1.002312273395648e+01 +1.160468479754929e-23 -8.285151518104057e-24 -3.556154463971979e+00 +4.662308419402801e+00 +4.657526291061221e-22 +4.407762041497914e-21 -1.039651274515682e+01 +1.087638809009533e-24 -8.014981121154588e-01 +7.319219245604468e-23 -8.782157846710328e+00 +1.087638809009533e-24 +1.751323881607381e-01 +7.319219245604468e-23 
+0.000000000000000e+00 +2.535235169662256e+00 +2.133630138500114e+01 -1.373684462639597e+01 +6.424901719461422e-25 +3.673088908401009e-24 -5.912771276186909e+00 +7.017531408603909e+00 +5.376368659872462e-21 -4.022411803286549e-21 -1.041912312882130e+01 -6.916929297658471e-24 -7.949438411597967e-01 -1.151486823457934e-25 -8.682126057227597e+00 -6.916929297658471e-24 +1.877788508760000e-01 -1.151486823457934e-25 
+0.000000000000000e+00 +2.663983913667324e+00 +2.734614868761500e+01 -1.783384956701692e+01 +1.289253010383364e-23 -1.490215676804511e-24 -8.587671983401243e+00 +9.798004070754823e+00 -5.153121370732241e-22 -2.255521660135313e-21 -1.043701177341793e+01 +5.418165630441676e-25 -7.864915768031604e-01 +4.977521508229331e-28 -8.573168389292366e+00 +5.418165630441676e-25 +2.010085429916096e-01 +4.977521508229331e-28 
+0.000000000000000e+00 +2.796508444053727e+00 +3.448806883366613e+01 -2.221683939999151e+01 +1.303363847201714e-23 +8.576925326960616e-24 -1.158765656702929e+01 +1.302591428388775e+01 +2.839117006597154e-22 -3.431314234575461e-21 -1.044776431118512e+01 +5.115621662467556e-24 -7.763395271731285e-01 +3.492341329038279e-24 -8.452797658632941e+00 +5.115621662467556e-24 +2.148267446509871e-01 +3.492341329038279e-24 
+0.000000000000000e+00 +2.933021021331830e+00 +4.310525696258878e+01 -2.676460732155098e+01 +2.421900622495003e-23 +1.781081462785792e-23 -1.491677635075111e+01 +1.672350530224496e+01 -2.370158662265703e-22 -4.224720047249113e-21 -1.044872230298665e+01 +6.119450124067735e-25 -7.646763574336231e-01 -9.945684310215287e-23 -8.318251091517990e+00 +6.119450124067735e-25 +2.292377882546012e-01 -9.945684310215287e-23 
+0.000000000000000e+00 +3.073751263786397e+00 +5.374082045990005e+01 -3.138032100507328e+01 +2.686242822403018e-24 +1.110970770537469e-23 -1.858291647260867e+01 +2.092272137666769e+01 +3.502619589561325e-22 -4.883504138044442e-21 -1.043699052924393e+01 -1.615681156586061e-22 -7.516753393323542e-01 +5.516092441163697e-27 -8.166495853744930e+00 -1.615681156586061e-22 +2.442463968810940e-01 +5.516092441163697e-27 
+0.000000000000000e+00 +3.218947984398819e+00 +6.724558220701880e+01 -3.610041201649705e+01 +1.166109948307572e-23 +2.040887162716279e-24 -2.261172496545442e+01 +2.568270325199674e+01 +9.220108481326930e-23 -5.770147103975566e-21 -1.040945335558663e+01 -2.162078471931674e-25 -7.374890083037746e-01 -1.865053705484940e-24 -7.994243861101360e+00 -2.162078471931674e-25 +2.598591279701303e-01 -1.865053705484940e-24 
+0.000000000000000e+00 +3.368881262069908e+00 +8.490937312607855e+01 -4.130147889479441e+01 +1.070191475692041e-23 -8.239729530287991e-24 -2.706877214080452e+01 +3.111744574540170e+01 -1.056859947887833e-21 -5.013633359329760e-21 -1.036280283466064e+01 +5.193039435007397e-25 -7.222441971511313e-01 +6.487634041354728e-24 -7.797978801653215e+00 +5.193039435007397e-25 +2.760871232170525e-01 +6.487634041354728e-24 
+0.000000000000000e+00 +3.523844781159005e+00 +1.085846452004496e+02 -4.805168435858032e+01 +2.026909282635193e-23 +1.453873603512034e-23 -3.208676340333145e+01 +3.743539043192965e+01 +3.290164463798201e-22 +4.399076343433043e-22 -1.029358152647949e+01 +3.566665757679685e-23 -7.060372333744047e-01 +3.871778915299548e-24 -7.573997904900704e+00 +3.566665757679685e-23 +2.929496710279326e-01 +3.871778915299548e-24 
+0.000000000000000e+00 +3.684158478621534e+00 +1.407268299859774e+02 -5.865394068401484e+01 -1.453462620571746e-22 -2.014221419560825e-22 -3.788703537879409e+01 +4.499101464941926e+01 +3.372414165821244e-21 +1.741056527542342e-21 -1.019824330618663e+01 -4.956469688120323e-23 -6.889284966549052e-01 +2.080495190557400e-22 -7.318471821629492e+00 -4.956469688120323e-23 +3.104800295768018e-01 +2.080495190557400e-22 
+0.000000000000000e+00 +3.850171544063880e+00 +1.842044128903858e+02 -7.740717160819301e+01 +7.388802685993981e-22 +7.523819910640602e-22 -4.477355769758523e+01 +5.434406818102222e+01 -6.520211280547234e-22 +4.534714721871607e-21 -1.007323566651806e+01 -7.850971383171431e-23 -6.709349979320383e-01 -3.179219702206709e-23 -7.027525741963570e+00 -7.850971383171431e-23 +3.287341585673126e-01 -3.179219702206709e-23 
+0.000000000000000e+00 +4.022265824903688e+00 +2.416322923719104e+02 -1.115444108554345e+02 -1.814446136174231e-23 +5.155973648625643e-23 -5.306573446703366e+01 +6.631193048313938e+01 -3.426660110070335e-22 +2.117884857404689e-20 -9.915107226810127e+00 -7.112682651601245e-24 -6.520182227865053e-01 +4.226550295082401e-23 -6.697345395257800e+00 -7.112682651601245e-24 +3.478052078104230e-01 +4.226550295082401e-23 
+0.000000000000000e+00 +4.200859696559061e+00 +3.138714272122595e+02 -1.721506234985178e+02 -7.431609598966261e-23 -8.560473569813478e-23 -6.293026590918578e+01 +8.197988362808728e+01 +2.306227039627339e-21 -2.948510289361578e-22 -9.720644286468163e+00 +1.077950323037041e-22 -6.320618811965032e-01 +3.970283297222770e-24 -6.324311522439128e+00 +1.077950323037041e-22 +3.678486218378160e-01 +3.970283297222770e-24 
+0.000000000000000e+00 +4.386412466170837e+00 +3.972748137301487e+02 -2.745570285392707e+02 -1.827066691873265e-22 -1.840285764309929e-22 -7.408489456929142e+01 +1.025974995955977e+02 -3.680787732424044e-21 -2.895105040624806e-21 -9.487040082935547e+00 -5.452551064447102e-26 -6.108287420950422e-01 -7.298494557459593e-23 -5.905166332805622e+00 -5.452551064447102e-26 +3.891283992539485e-01 -7.298494557459593e-23 
+0.000000000000000e+00 +4.579429387671700e+00 +4.793924924039385e+02 -4.371833401500033e+02 -3.779855205453749e-23 +3.300341600778596e-23 -8.539751108850318e+01 +1.292338239555583e+02 -4.321371712214495e-21 +6.846790208292960e-22 -9.212098993902947e+00 -5.530340848046809e-23 -5.878759179309220e-01 +3.094968344637735e-22 -5.437214035118179e+00 -5.530340848046809e-23 +4.121048039676317e-01 +3.094968344637735e-22 
+0.000000000000000e+00 +4.780467375778416e+00 +5.334935573657041e+02 -6.770505311287480e+02 -3.874382135742562e-21 +4.195534927117706e-22 -9.452215009722224e+01 +1.619970769610456e+02 -7.479819619490677e-21 -3.555336881396441e-23 -8.894472815867651e+00 +1.952117332834237e-22 -5.623960058339919e-01 -7.108303352017345e-22 -4.918552467324677e+00 +1.952117332834237e-22 +4.375959029763310e-01 -7.108303352017345e-22 
+0.000000000000000e+00 +4.990141516163835e+00 +5.139924267624970e+02 -9.995142851226608e+02 -1.029426015046659e-21 -5.438095692929301e-22 -9.795146394893358e+01 +1.986003625607714e+02 +6.326691911678266e-21 +3.376487027525977e-21 -8.533913400675477e+00 -9.260221994765351e-23 -5.329567904108944e-01 +1.470602216563476e-22 -4.348320012904363e+00 -9.260221994765351e-23 +4.670400645046261e-01 +1.470602216563476e-22 
+0.000000000000000e+00 +5.209132477718496e+00 +3.583720882342102e+02 -1.380391258440304e+03 +1.825078624234665e-21 -4.481831021194299e-22 -9.228655889690995e+01 +2.323209895230136e+02 -7.400282285941624e-23 +2.294777064103209e-22 -8.131503978434223e+00 +7.404457526328961e-24 -4.971926343932948e-01 -9.836103481159814e-23 -3.726920060602875e+00 +7.404457526328961e-24 +5.028062430388449e-01 -9.836103481159814e-23 
+0.000000000000000e+00 +5.438194938853135e+00 +6.047814600677719e+00 -1.743728204990210e+03 +6.153189675414912e-23 +2.076862695683977e-22 -7.786225040796609e+01 +2.506688402393199e+02 +1.117806755317338e-21 -3.591980787624990e-21 -7.689815355853680e+00 +7.663413903731830e-24 -4.517398999414531e-01 +1.254441686485364e-21 -3.056169131855910e+00 +7.663413903731830e-24 +5.482597356827839e-01 +1.254441686485364e-21 
+0.000000000000000e+00 +5.678167140657707e+00 -5.549904201818607e+02 -1.952633251835939e+03 +8.893699304616327e-22 -2.681957014305604e-22 -6.433112957453200e+01 +2.388990139983632e+02 -3.150234650065924e-21 -3.690641477659096e-21 -7.212970897933506e+00 +7.276494306281427e-24 -3.930592764996828e-01 -8.976108275837687e-24 -2.339352522637560e+00 +7.276494306281427e-24 +6.069406171323706e-01 -8.976108275837687e-24 
+0.000000000000000e+00 +5.929981671369307e+00 -1.223862572841753e+03 -1.850102265615182e+03 -4.646574560969085e-21 +6.519112597392724e-22 -7.129188767885449e+01 +1.929905288544120e+02 +1.772136144337569e-21 +9.397206343876258e-21 -6.706757428217003e+00 -6.905680461787160e-24 -3.197642120781626e-01 +1.469633782799403e-23 -1.581324536977416e+00 -6.905680461787160e-24 +6.802357603498058e-01 +1.469633782799403e-23 
+0.000000000000000e+00 +6.194677562745833e+00 -1.769619763762920e+03 -1.374405501162438e+03 +9.256985354159168e-22 +4.505026364248524e-22 -1.116849145522529e+02 +1.336649536162586e+02 +5.788624977420483e-21 -1.117663580069833e-22 -6.179131956036741e+00 +5.846275640800940e-24 -2.358538608024844e-01 +1.307092979250569e-23 -7.890031772445276e-01 +5.846275640800940e-24 +7.641461329436462e-01 +1.307092979250569e-23 
+0.000000000000000e+00 +6.473413730087411e+00 -1.951470159261520e+03 -6.735854396669489e+02 -9.350474201124965e-23 +7.192432259770188e-23 -1.669370309839374e+02 +9.410077852654771e+01 +7.449610513699005e-21 -1.767337436252711e-21 -5.641333894900079e+00 +3.769395969022719e-22 -1.520612249699435e-01 -1.206211406105106e-21 +2.753105036998793e-02 +3.769395969022719e-22 +8.479387738095886e-01 -1.206211406105106e-21 
+0.000000000000000e+00 +6.767483699643496e+00 -1.723890140344667e+03 -4.566138907383919e+01 +3.366619964900626e-22 -3.100559947302676e-22 -1.974694736598391e+02 +8.313435644640937e+01 -1.084428231007856e-20 -9.944555273270483e-21 -5.108722702749035e+00 -1.072940222906347e-23 -8.217140617635310e-02 +5.870149739041715e-23 +8.542122119098288e-01 -1.072940222906347e-23 +9.178285936226988e-01 +5.870149739041715e-23 
+0.000000000000000e+00 +7.078331419400508e+00 -1.279788102690445e+03 +2.994228665392695e+02 +3.226306970718113e-22 -7.531451670002654e-22 -1.872620948696369e+02 +8.118777484972172e+01 +3.446089737978726e-21 +1.079053180945346e-22 -4.599195502081909e+00 +5.259710384852399e-24 -3.541657570553936e-02 -9.563476237814686e-23 +1.674587132306733e+00 +5.259710384852399e-24 +9.645834242671734e-01 -9.563476237814686e-23 
+0.000000000000000e+00 +7.407567712652763e+00 -8.558871154961564e+02 +3.749358922728713e+02 +3.397695029925506e-23 -6.198721223800498e-22 -1.530465572554400e+02 +7.332781901074148e+01 +8.876530443990623e-22 +1.009236022457154e-20 -4.128446395108597e+00 -3.587479983341055e-22 -1.140823555527989e-02 +1.652039258137670e-21 +2.474572532528658e+00 -3.587479983341055e-22 +9.885917644417437e-01 +1.652039258137670e-21 
+0.000000000000000e+00 +7.756986568772844e+00 -5.604216746634655e+02 +3.154118566166614e+02 -3.600770073845773e-22 -4.380599979789609e-22 -1.155947059649757e+02 +6.034421489744757e+01 -1.017224486999010e-20 +1.262170017021448e-21 -3.705215928399627e+00 -6.681023749584236e-24 -2.479172699011045e-03 +3.589510581728474e-24 +3.247221855357320e+00 -6.681023749584236e-24 +9.975208273007361e-01 +3.589510581728474e-24 
+0.000000000000000e+00 +8.128579921647805e+00 -3.821509196264407e+02 +2.308810443479128e+02 -9.198563860085710e-23 -3.441929460501660e-22 -8.443936169379565e+01 +4.693512736967472e+01 +3.892289407847448e-21 -7.869476746021935e-21 -3.330402268068164e+00 +2.423402153357599e-23 -2.936181468744996e-04 -5.998992939624536e-22 +3.993628868563712e+00 +2.423402153357599e-23 +9.997063818531094e-01 -5.998992939624536e-22 
+0.000000000000000e+00 +8.524548784993405e+00 -2.738092344694704e+02 +1.644898808629596e+02 -2.706823410195640e-22 -8.519588496884654e-23 -6.107765218276042e+01 +3.535369102822006e+01 -5.688690595224668e-21 -1.138049182005782e-21 -2.999928276566660e+00 -5.206540371326974e-23 -7.726121670973200e-06 +2.217320673641749e-22 +4.720071723410813e+00 -5.206540371326974e-23 +9.999922738783282e-01 +2.217320673641749e-22 
+0.000000000000000e+00 +8.947307540992165e+00 -2.008596794053800e+02 +1.189234257795347e+02 -2.989900785864310e-22 -8.953841019726330e-22 -4.422330978844060e+01 +2.603696173478692e+01 +6.899803558392896e-21 -1.106130316049268e-21 -2.708195092821392e+00 +5.619102567619750e-23 +4.361330279702247e-07 +3.798853875485047e-24 +5.434563663154842e+00 +5.619102567619750e-23 +1.000000436133028e+00 +3.798853875485047e-24 
+0.000000000000000e+00 +9.399476793052765e+00 -1.476240767521600e+02 +8.661126196111027e+01 +5.296884180422400e-23 +4.035232688786440e-23 -3.219963664935448e+01 +1.882498317579747e+01 +2.556379842554494e-22 +2.669448615968663e-21 -2.449958964985188e+00 +7.264834073477015e-23 -5.929653903833333e-08 +1.044719538158922e-22 +6.144969043051645e+00 +7.264834073477015e-23 +9.999999407034610e-01 +1.044719538158922e-22 
+0.000000000000000e+00 +9.883858563551788e+00 -1.081815750497612e+02 +6.235346616682661e+01 +5.375451627615883e-23 +1.565678043988508e-24 -2.360266015753566e+01 +1.340554297564994e+01 -6.755719465994284e-21 +1.155110754410858e-20 -2.220779615536759e+00 -2.570701464763609e-24 +1.248237894674693e-08 -3.195860136214490e-23 +6.858530162999098e+00 -2.570701464763609e-24 +1.000000012482379e+00 -3.195860136214490e-23 
+0.000000000000000e+00 +1.040338599881478e+01 -7.926189183151112e+01 +4.404773501802970e+01 -2.171833677368610e-23 -1.683341977240573e-24 -1.738561520783326e+01 +9.433776746164700e+00 -2.876562489388167e-22 +8.891358365931205e-22 -2.016948037650315e+00 -2.549221299204834e-24 -3.489740109979707e-09 +1.217423601632227e-24 +7.581889176148532e+00 -2.549221299204834e-24 +9.999999965102598e-01 +1.217423601632227e-24 
+0.000000000000000e+00 +1.096103871478412e+01 -5.808564999797659e+01 +3.063026080028596e+01 -2.116060617910722e-23 +5.910680731973958e-25 -1.281472446230001e+01 +6.580833802085320e+00 +7.855000620541356e-22 -5.364272166129873e-22 -1.835359622913933e+00 +7.445089669354198e-23 +1.199800404733866e-09 -8.855064771967206e-22 +8.321130306854258e+00 +7.445089669354198e-23 +1.000000001199800e+00 -8.855064771967206e-22 
+0.000000000000000e+00 +1.155971551064246e+01 -4.241494762792917e+01 +2.108252451125988e+01 -3.072566735502627e-25 -1.412960972012684e-25 -9.399836975683755e+00 +4.561055017636495e+00 -9.396059436769702e-23 +2.020976080286934e-22 -1.673411246697229e+00 +3.704045272969699e-22 -4.803213427711777e-10 -2.850777001298719e-22 +9.081755478929299e+00 +3.704045272969699e-22 +9.999999995196787e-01 -2.850777001298719e-22 
+0.000000000000000e+00 +1.220205987841209e+01 -3.069588276089346e+01 +1.441020313030822e+01 +8.280388814999369e-26 +5.126424332613798e-26 -6.823107728043667e+00 +3.143637166130333e+00 -5.081216539849643e-23 +1.673096002790882e-22 -1.528916936279992e+00 -1.975056965035339e-22 +2.202164678078906e-10 -3.534394398321439e-22 +9.868594157116164e+00 -1.975056965035339e-22 +1.000000000220217e+00 -3.534394398321439e-22 
+0.000000000000000e+00 +1.289024209652245e+01 -2.191077287430925e+01 +9.788297635270821e+00 +1.182830175961419e-25 -8.452495833824543e-26 -4.877687246370828e+00 +2.152852077580408e+00 -7.174383033598772e-22 +3.666461036885774e-22 -1.400036950685541e+00 +1.279178223692229e-22 -1.084495267079531e-10 -5.652701614932659e-22 +1.068565636082098e+01 +1.279178223692229e-22 +9.999999998915505e-01 -5.652701614932659e-22 
+0.000000000000000e+00 +1.362571529713551e+01 -1.536917686184154e+01 +6.598293237047471e+00 -2.344346865530072e-25 +9.286962892342681e-26 -3.422025316628729e+00 +1.461036954892263e+00 -5.892341665540514e-22 -3.093924466099529e-22 -1.285216873219853e+00 -1.190367332306981e-22 +6.151978441608375e-11 -2.904737314543009e-23 +1.153594963889972e+01 -1.190367332306981e-22 +1.000000000061520e+00 -2.904737314543009e-23 
